confid_0	700182.7136741921
confid_1	240980.80406270185
confid_2	204855.90308935774
confid_3	144219.39249332162
confid_4	615334.3696811473
confid_5	16531.80987250292
confid_6	97516.33945636541
confid_7	234957.58313544482
confid_8	2803.285274655088
confid_9	9131.524305181874
confid_10	16206.21576158082
confid_11	49388872.80886887
confid_12	36062.100496889245
confid_13	22425.71779171956
confid_14	338614.036123308
confid_15	68381.14586362857
confid_16	104728.28005736925
confid_17	3572956.0234622234
confid_18	12177574.278644232
confid_19	4013188.2848695596
