confid_0	1757.0680761000413
confid_1	87341887.62294202
confid_2	27550.184655671826
confid_3	7005.796153209015
confid_4	204441.94278404862
confid_5	556562.429782783
confid_6	140050.23008768482
confid_7	30162.404638568354
confid_8	174575.6056159935
confid_9	137264.99003584663
confid_10	17030784.67093366
confid_11	19022.06463189899
confid_12	22012.757743636084
confid_13	1523591.630059797
confid_14	5079.662140137116
confid_15	82417.93597378585
confid_16	91997.76667143275
confid_17	179478.7558583015
confid_18	82725.77850131705
confid_19	34734.685807342474
