confid_0	108806192226.62383
confid_1	4923.145201467572
confid_2	11775.264094323702
confid_3	1321886.9347908786
confid_4	141123.8676436895
confid_5	179395.4802930363
confid_6	5033248.200081312
confid_7	54354.683121298454
confid_8	103216.17866974413
confid_9	35695571.59481391
confid_10	13439.67642194935
confid_11	4356957.347290876
confid_12	95912.41553004614
confid_13	19639.50049454154
confid_14	643913.421970998
confid_15	837461.000620054
confid_16	148386.19103546793
confid_17	113223.2506221285
confid_18	444.7647025382148
confid_19	117767.78495676922
