confid_0	222586095.64680278
confid_1	29420778.2969304
confid_2	859137.8180504345
confid_3	3835.9296589052146
confid_4	3247.045829227515
confid_5	3500755.694291561
confid_6	928.5190774932998
confid_7	6949170.16989822
confid_8	118703.24961316913
confid_9	1391.7714929911374
confid_10	8869.660079105231
confid_11	8261.361873543437
confid_12	60416.24842620655
confid_13	54431017.62267879
confid_14	7142700.160631476
confid_15	1925486.4164975516
confid_16	65924191.78063301
confid_17	467138.71693740954
confid_18	29826.009075287995
confid_19	124579.98012431797
