confid_0	3836.361081522637
confid_1	105175.91916333024
confid_2	236264.78310217935
confid_3	4819.623246133313
confid_4	329388.72350838874
confid_5	194847.68917173176
confid_6	1357.0497801478164
confid_7	10385931.068590775
confid_8	4737.59431961798
confid_9	23693988.564973403
confid_10	32650092.9575458
confid_11	129500.84455333238
confid_12	1012.9863630321286
confid_13	102247.12643682532
confid_14	3492.409783877794
confid_15	81368.63606415533
confid_16	4560.04498279499
confid_17	2635.855541697314
confid_18	27321.129074643777
confid_19	23518566.723053545
