generated_id,smiles,reward,depth,elapsed_time,is_through_filter,SINCHO_MW,SINCHO_LogP
0,N(C(=O)c1nnc2ccccc2c1N)c1cc(ccn1)C(F)(F)F,0.5123269473394355,24,0.5,1,145.013933724,2.5672
1,N(C(=O)c1nnc2ccccc2c1N)C,0.0,24,0.5,1,14.015650063999999,0.2607000000000004
2,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1Cl,0.0,24,0.5,1,109.992327776,2.8068000000000013
3,N(C(=O)c1nnc2ccccc2c1N)CN1CCOCC1,0.0,24,0.5,1,99.06841390800005,-0.0793999999999998
4,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1,0.0,24,0.5,1,76.03130012800003,2.153400000000001
5,N(C(=O)c1nnc2ccccc2c1N)CC1CCN(CC1)c1ccccc1,0.7072795402464324,24,0.5,1,173.12044948000002,2.5475000000000017
6,N(C(=O)c1nnc2ccccc2c1N)c1cccc(C(F)(F)F)c1,0.0,24,0.5,1,144.01868475600006,3.1722000000000015
7,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,24,0.5,1,82.07825032000002,1.963600000000001
9,N(C(=O)c1nnc2ccccc2c1N)C1CCC(C)CC1,0.0,24,0.5,1,96.09390038400002,2.2096000000000013
10,N(C(=O)c1nnc2ccccc2c1N)c1ccncc1,0.0,25,0.6,1,77.02654909600002,1.5484
13,N(C(=O)c1nnc2ccccc2c1N)c1ccc(cc1)C,0.0,25,0.6,1,90.04695019200003,2.4618200000000017
14,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1,0.0,25,0.6,1,76.03130012800003,2.153400000000001
15,N(C(=O)c1nnc2ccccc2c1N)Cc1ccc(cc1)OC,0.2169867066065071,25,1.2,1,120.057514876,1.839700000000001
16,N(C(=O)c1nnc2ccccc2c1N)CCOc1ccccc1Cl,0.7050634863562362,25,1.2,1,154.01854252400003,2.363300000000001
17,N(C(=O)c1nnc2ccccc2c1N)C1CCC(CC1)N,0.0,25,1.2,1,97.08914935200002,0.9008000000000002
19,N(C(=O)c1nnc2ccccc2c1N)CN1CCN(Cc2cccnc2)CC1,1.0,25,1.2,1,189.12659748000002,0.8012
21,N(C(=O)c1nnc2ccccc2c1N)Cn1cccn1,0.0,25,1.2,1,80.03744812800002,0.4851000000000003
22,N(C(=O)c1nnc2ccccc2c1N)Cc1cccc(c1)OC,0.2169867066065071,25,1.2,1,120.057514876,1.839700000000001
