confid_0	47134800.82996387
confid_1	43582232.92880561
confid_2	169406.49701129098
confid_3	18309.276672610176
confid_4	2112000.71944564
confid_5	1495502.9303358472
confid_6	8367199.743706385
confid_7	100451739.99218549
confid_8	5781.598769894927
confid_9	1013674.5954884144
confid_10	19950.126313978904
confid_11	8021.0970750451725
confid_12	878884.6596720692
confid_13	705.0194767357972
confid_14	14810.344314865288
confid_15	24442.78932014421
confid_16	413.9856408936311
confid_17	199119.45144744354
confid_18	500073.9624419329
confid_19	104437.01917401457
