confid_0	8697317.205786468
confid_1	4442.98081418165
confid_2	16225694.260172412
confid_3	1010.6481837943751
confid_4	6490.493746379496
confid_5	72503926796.83406
confid_6	390.79117285512353
confid_7	64005321.02654739
confid_8	262287886.9347326
confid_9	3580418.1605072734
confid_10	28571291.73904303
confid_11	8586846343.08149
confid_12	4673.174090031255
confid_13	86446.9305036899
confid_14	23732.32026664006
confid_15	215937.62896121404
confid_16	149850950.94546252
confid_17	4683.635475177747
confid_18	64780.67112344151
confid_19	26845.552098097494
