generated_id,smiles,reward,depth,elapsed_time,is_through_filter,SINCHO_MW,SINCHO_LogP
0,N(C(=O)c1nnc2ccccc2c1N)c1cc(cc(OC)c1)OC,0.5673585893882653,24,0.4,1,136.05242949599997,2.1706000000000008
1,N(C(=O)c1nnc2ccccc2c1N)Cc1cccc(c1)O,0.0,24,0.4,1,106.041864812,1.5367000000000006
3,N(C(=O)c1nnc2ccccc2c1N)CC1CC1,0.0,24,0.4,1,54.046950192,1.0409000000000002
4,N(C(=O)c1nnc2ccccc2c1N)c1cc(OC)cc(c1)OC,0.5673585893882653,24,0.4,1,136.05242949599997,2.1706000000000008
5,N(C(=O)c1nnc2ccccc2c1N)CC1CCCCC1,0.0,24,0.4,1,96.09390038400002,2.211200000000001
6,N(C(=O)c1nnc2ccccc2c1N)c1cccc(S(=O)(=O)C)c1,0.8521208493892972,24,0.4,1,154.00885043199995,1.5569000000000002
7,N(C(=O)c1nnc2ccccc2c1N)C1CCC(CC1)c1ccccc1F,0.0,24,0.4,1,176.10012863600005,3.4964000000000035
8,N(C(=O)c1nnc2ccccc2c1N)c1ccc(C(F)(F)F)cc1,0.0,24,0.4,1,144.01868475600006,3.1722000000000015
9,N(C(=O)c1nnc2ccccc2c1N)CCC,0.0,24,0.4,1,42.046950192,1.0409000000000002
10,N(C(=O)c1nnc2ccccc2c1N)c1ccc(cc1)C,0.0,25,0.5,1,90.04695019200003,2.4618200000000017
11,N(C(=O)c1nnc2ccccc2c1N)c1cc(ccc1OC)C,0.16487054179301142,25,0.5,1,120.057514876,2.470420000000001
12,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1)C,0.0,25,0.5,1,90.04695019200003,2.4618200000000017
13,N(C(=O)c1nnc2ccccc2c1N)c1cc(cc(O)c1)F,0.0,25,0.5,1,110.01679293600003,1.9980999999999995
14,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1N(C)C,0.15066204944605416,25,0.5,1,119.07349928800002,2.2194000000000007
15,N(C(=O)c1nnc2ccccc2c1N)Cc1cccc(c1)F,0.0,25,0.9,1,108.03752838000005,1.9702000000000006
16,N(C(=O)c1nnc2ccccc2c1N)CC,0.0,25,0.9,1,28.031300127999998,0.6508000000000003
