,trial,generated_id,smiles,reward,depth,elapsed_time,is_through_filter,SINCHO_MW,SINCHO_LogP
0,1,0,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1)F,0.0,24,0.4,1,94.02187831600006,2.292500000000001
1,1,1,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccc1F,0.0,24,0.4,1,108.03752838000004,1.9702000000000008
2,1,3,N(C(=O)c1nnc2ccccc2c1N)Cc1ccc(OCC)c(c1)OC,0.8664605635683483,24,0.4,1,164.08372962399997,2.238400000000001
3,1,4,N(C(=O)c1nnc2ccccc2c1N)c1ccncc1,0.0,24,0.4,1,77.02654909600002,1.5484
4,1,5,N(C(=O)c1nnc2ccccc2c1N)C1CCN(CC1)CCO,0.4335057255030645,24,0.4,1,127.099714036,0.0876000000000002
5,1,6,N(C(=O)c1nnc2ccccc2c1N)c1ccc(C)o1,0.0,24,0.4,1,80.026214748,2.0548200000000008
6,1,7,N(C(=O)c1nnc2ccccc2c1N)Cc1c(ccc(OC)c1)OC,0.8045461605923788,24,0.4,1,150.06807955999997,1.8483000000000005
7,1,8,N(C(=O)c1nnc2ccccc2c1N)c1ccc(Cl)cc1,0.0,24,0.4,1,109.992327776,2.8068000000000004
8,1,9,N(C(=O)c1nnc2ccccc2c1N)C,0.0,24,0.4,1,14.015650064,0.2607000000000004
9,1,10,N(C(=O)c1nnc2ccccc2c1N)Cc1cccc(Cl)c1,0.266497434122752,25,0.9,1,124.00797784,2.484500000000002
10,1,12,N(C(=O)c1nnc2ccccc2c1N)C1CC1,0.0,25,0.9,1,40.031300128,0.7933000000000004
11,1,15,N(C(=O)c1nnc2ccccc2c1N)C(C)(C)C,0.0,25,0.9,1,56.062600256,1.4294000000000002
12,1,17,N(C(=O)c1nnc2ccccc2c1N)Cc1ccc(F)cc1,0.0,25,0.9,1,108.03752838000004,1.9702000000000008
13,1,18,N(C(=O)c1nnc2ccccc2c1N)CC1CC1,0.0,25,0.9,1,54.046950192,1.0409000000000002
14,1,19,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,25,0.9,1,82.07825032000002,1.963600000000001
15,1,21,N(C(=O)c1nnc2ccccc2c1N)CN1CCN(CC1)C,0.0,25,0.9,1,112.10004838399996,-0.1641999999999993
16,1,23,N(C(=O)c1nnc2ccccc2c1N)Cn1cccc1,0.0,25,0.9,1,79.04219916000002,1.0901000000000003
17,1,24,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccc1,0.0,25,0.9,1,90.04695019200003,1.8311000000000008
18,1,25,N(C(=O)c1nnc2ccccc2c1N)CCc1ccccc1,0.0,25,0.9,1,104.06260025600002,1.8736
19,1,26,N(C(=O)c1nnc2ccccc2c1N)C1CCN(CC1)c1ccccn1,0.9208332644968572,25,0.9,1,160.10004838400002,1.6949000000000003
20,1,28,N(C(=O)c1nnc2ccccc2c1N)CN(C)Cc1occc1,0.3275686362946525,25,0.9,1,123.068413908,1.3134
