,trial,generated_id,smiles,reward,depth,elapsed_time,is_through_filter,SINCHO_MW,SINCHO_LogP
0,1,0,N(C(=O)c1nnc2ccccc2c1N)c1cc(C)c(cc1)S(=O)(=O)N1CCCCC1,0.6413457320753018,24,0.4,1,237.08234972000005,2.636420000000001
1,1,1,N(C(=O)c1nnc2ccccc2c1N)C1CCN(Cc2cccc(OC)c2)CC1,0.8623481594177638,24,0.4,1,203.131014164,2.3041000000000014
2,1,2,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1F,0.0,24,0.4,1,94.02187831600006,2.292500000000001
3,1,3,N(C(=O)c1nnc2ccccc2c1N)Cc1c(Cl)cccc1,0.266497434122752,24,0.4,1,124.00797784,2.484500000000002
4,1,4,N(C(=O)c1nnc2ccccc2c1N)c1c(cc(F)cc1Cl)F,0.0,24,0.4,1,145.97348415200003,3.0850000000000013
5,1,5,N(C(=O)c1nnc2ccccc2c1N)CC(C)C,0.0,24,0.4,1,56.062600256,1.2869000000000002
6,1,6,N(C(=O)c1nnc2ccccc2c1N)c1cccs1,0.0,24,0.4,1,81.987721064,2.2149000000000005
7,1,7,N(C(=O)c1nnc2ccccc2c1N)CC(c1ccc(N(C)C)cc1)N(C(C)C)C,0.5189839574121772,24,0.4,1,218.178298704,2.7784000000000018
8,1,8,N(C(=O)c1nnc2ccccc2c1N)c1ccc(C(F)(F)F)cc1,0.0,24,0.4,1,144.01868475600006,3.172200000000001
9,1,9,N(C(=O)c1nnc2ccccc2c1N)C1CCCC1,0.0,24,0.4,1,68.06260025600002,1.5735000000000006
10,1,11,N(C(=O)c1nnc2ccccc2c1N)CC1CCCCC1,0.0,25,0.9,1,96.09390038400002,2.211200000000001
11,1,12,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,25,0.9,1,82.07825032000002,1.963600000000001
12,1,13,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.9,1,14.015650064,0.2607000000000004
13,1,14,N(C(=O)c1nnc2ccccc2c1N)CN1CCOCC1,0.0,25,0.9,1,99.06841390800004,-0.0793999999999998
14,1,16,N(C(=O)c1nnc2ccccc2c1N)Cn1cccc1,0.0,25,0.9,1,79.04219916000002,1.0901000000000003
15,1,17,N(C(=O)c1nnc2ccccc2c1N)Cc1c(F)cccc1,0.0,25,0.9,1,108.03752838000004,1.9702000000000008
16,1,18,N(C(=O)c1nnc2ccccc2c1N)CC,0.0,25,0.9,1,28.031300128,0.6508000000000003
17,1,19,N(C(=O)c1nnc2ccccc2c1N)C1CC1,0.0,25,0.9,1,40.031300128,0.7933000000000004
18,1,20,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.9,1,14.015650064,0.2607000000000004
19,1,22,N(C(=O)c1nnc2ccccc2c1N)C(C)(C)C,0.0,25,0.9,1,56.062600256,1.4294000000000002
20,1,23,N(C(=O)c1nnc2ccccc2c1N)Cn1cccn1,0.0,25,0.9,1,80.03744812800002,0.4851000000000003
21,1,24,N(C(=O)c1nnc2ccccc2c1N)Cc1cccc(F)c1,0.0,25,0.9,1,108.03752838000004,1.9702000000000008
22,1,25,N(C(=O)c1nnc2ccccc2c1N)CC1CCCCC1,0.0,25,0.9,1,96.09390038400002,2.211200000000001
23,1,26,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,25,0.9,1,82.07825032000002,1.963600000000001
24,1,27,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.9,1,14.015650064,0.2607000000000004
25,1,28,N(C(=O)c1nnc2ccccc2c1N)CN(C)C,0.0,25,0.9,1,57.057849224,0.1500000000000002
26,1,29,N(C(=O)c1nnc2ccccc2c1N)C(C)(C)C,0.0,25,0.9,1,56.062600256,1.4294000000000002
27,1,30,N(C(=O)c1nnc2ccccc2c1N)Cn1cccc1,0.0,25,0.9,1,79.04219916000002,1.0901000000000003
28,1,31,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccc1,0.0,25,0.9,1,90.04695019200003,1.8311000000000008
29,1,32,N(C(=O)c1nnc2ccccc2c1N)CC1CC1,0.0,25,0.9,1,54.046950192,1.0409000000000002
30,1,33,N(C(=O)c1nnc2ccccc2c1N)C1CCN(CC1)CC1CCOCC1,1.0,25,0.9,1,181.146664228,1.5219
31,1,34,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.9,1,14.015650064,0.2607000000000004
32,1,35,N(C(=O)c1nnc2ccccc2c1N)CN1CCN(C)CC1,0.0,25,0.9,1,112.10004838399996,-0.1641999999999993
33,1,37,N(C(=O)c1nnc2ccccc2c1N)Cn1nc(cc1C)C,0.0,25,0.9,1,108.06874825599996,1.10194
34,1,38,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccc1,0.0,25,0.9,1,90.04695019200003,1.8311000000000008
35,1,41,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.9,1,14.015650064,0.2607000000000004
36,1,44,N(C(=O)c1nnc2ccccc2c1N)Cn1cccc1,0.0,25,0.9,1,79.04219916000002,1.0901000000000003
37,1,45,N(C(=O)c1nnc2ccccc2c1N)c1ccc(cc1OC)OC,0.5673585893882653,25,0.9,1,136.05242949599997,2.1706000000000008
38,1,46,N(C(=O)c1nnc2ccccc2c1N)c1ccccn1,0.0,25,0.9,1,77.02654909600002,1.5484
39,1,48,N(C(=O)c1nnc2ccccc2c1N)c1cc(F)ccc1Cl,0.1447006797413514,25,0.9,1,127.98290596400004,2.9459000000000013
40,1,51,N(C(=O)c1nnc2ccccc2c1N)c1ncccn1,0.0,26,1.1,1,78.02179806400002,0.9434
41,1,53,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1,0.0,26,1.1,1,76.03130012800003,2.153400000000001
42,1,55,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,26,1.1,1,66.010564684,1.7464
43,1,56,N(C(=O)c1nnc2ccccc2c1N)c1c(F)cccc1,0.0,26,1.1,1,94.02187831600006,2.292500000000001
44,1,58,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,26,1.1,1,66.010564684,1.7464
45,1,59,N(C(=O)c1nnc2ccccc2c1N)c1cc2CN(CCCc2s1)C,0.6563605434361126,26,1.1,1,165.06122035200005,2.592900000000001
46,1,61,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,26,1.1,1,66.010564684,1.7464
47,1,62,N(C(=O)c1nnc2ccccc2c1N)c1cccnc1,0.0,26,1.1,1,77.02654909600002,1.5484
48,1,63,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C(F)(F)F,0.5123269473394355,26,1.1,1,145.013933724,2.5672
49,1,64,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,26,1.1,1,66.010564684,1.7464
50,1,65,N(C(=O)c1nnc2ccccc2c1N)c1nc(cc(C)n1)C,0.0,27,1.2,1,106.05309819200002,1.5602399999999998
51,1,69,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1Cl,0.0,27,1.2,1,110.987576744,2.201800000000001
52,1,70,N(C(=O)c1nnc2ccccc2c1N)c1cccc(C(F)(F)F)c1F,0.0,27,1.3,1,162.00926294400003,3.311300000000001
53,1,71,N(C(=O)c1nnc2ccccc2c1N)c1c(OC)cccc1C,0.1648705417930114,27,1.3,1,120.057514876,2.470420000000001
54,1,73,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1)C,0.0,27,1.3,1,90.04695019200003,2.4618200000000017
55,1,74,N(C(=O)c1nnc2ccccc2c1N)c1c(Cl)cccc1Cl,0.0,27,1.3,1,143.95335542399997,3.4602000000000017
56,1,75,N(C(=O)c1nnc2ccccc2c1N)c1cnc2CCCCCc2c1,0.3552717807334736,27,1.3,1,145.08914935200002,2.8173000000000017
57,1,76,N(C(=O)c1nnc2ccccc2c1N)c1ccc(cc1)C,0.0,27,1.3,1,90.04695019200003,2.4618200000000017
58,1,77,N(C(=O)c1nnc2ccccc2c1N)c1c(cc(C)cc1C)OC,0.2967124371402532,27,1.3,1,134.07316494,2.778840000000001
59,1,79,N(C(=O)c1nnc2ccccc2c1N)c1ccc(F)cc1,0.0,27,1.3,1,94.02187831600006,2.292500000000001
60,1,80,N(C(=O)c1nnc2ccccc2c1N)c1c(F)cccc1F,0.0,27,1.3,1,112.01245650400004,2.431600000000001
61,1,81,N(C(=O)c1nnc2ccccc2c1N)c1cnc(c(Cl)c1)OC,0.624592013233059,27,1.3,1,140.99814142799997,2.2104000000000004
62,1,82,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1)OC,0.0,27,1.3,1,106.041864812,2.1620000000000004
63,1,83,N(C(=O)c1nnc2ccccc2c1N)c1c(OC)cccc1,0.0,27,1.3,1,106.041864812,2.1620000000000004
64,1,84,N(C(=O)c1nnc2ccccc2c1N)c1cnccn1,0.0,27,1.3,1,78.02179806400002,0.9434
65,1,86,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C,0.0,28,1.4,1,91.04219916000002,1.8568200000000004
66,1,87,N(C(=O)c1nnc2ccccc2c1N)c1nc(C)sc1C,0.0,28,1.4,1,111.01427016000004,2.226740000000001
67,1,89,N(C(=O)c1nnc2ccccc2c1N)c1nccc(C)c1,0.0,28,1.4,1,91.04219916000002,1.8568200000000004
68,1,95,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1F,0.0,28,1.4,1,95.017127284,1.6875
69,1,98,N(C(=O)c1nnc2ccccc2c1N)c1nccs1,0.0,28,1.4,1,82.98297003200005,1.6099
70,1,92,N(C(=O)c1nnc2ccccc2c1N)c1ncccn1,0.0,28,1.4,1,78.02179806400002,0.9434
71,1,111,N(C(=O)c1nnc2ccccc2c1N)c1nc(C)ccc1C,0.0,29,1.7,1,105.05784922400002,2.1652400000000003
72,1,119,N(C(=O)c1nnc2ccccc2c1N)c1nc(C)cc(n1)C,0.0,29,1.7,1,106.05309819200002,1.5602399999999998
73,1,120,N(C(=O)c1nnc2ccccc2c1N)c1nc(ncc1Cl)F,0.4953796638174984,29,1.7,1,129.97340389999997,1.7359
74,1,130,N(C(=O)c1nnc2ccccc2c1N)c1nc(OC)ncc1,0.0,29,1.7,1,108.032362748,0.952
75,1,134,N(C(=O)c1nnc2ccccc2c1N)c1nc(c(F)c(F)c1)C,0.4124704337000656,29,1.7,1,127.02335553600004,2.1350200000000004
76,1,135,N(C(=O)c1nnc2ccccc2c1N)c1nc(C)ncc1C,0.0,29,1.7,1,106.05309819199996,1.5602399999999998
77,1,138,N(C(=O)c1nnc2ccccc2c1N)c1nc(OCC)ncc1,0.2947765078223491,29,1.7,1,122.04801281200004,1.3421000000000003
78,1,142,N(C(=O)c1nnc2ccccc2c1N)c1nc(cs1)C(C)C,0.2146530945149184,29,1.7,1,125.02992022400004,2.733300000000002
79,1,143,N(C(=O)c1nnc2ccccc2c1N)c1nc(C)sc1,0.0,29,1.7,1,96.99862009600004,1.91832
80,1,147,N(C(=O)c1nnc2ccccc2c1N)c1nc(oc1C)C,0.0,29,1.7,1,95.03711378000006,1.7582400000000002
81,1,152,N(C(=O)c1nnc2ccccc2c1N)c1oc(CO)cc1,0.0,27,1.8,1,96.02112936799998,1.2387
82,1,150,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,27,1.8,1,66.010564684,1.7464
83,1,151,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,27,1.8,1,66.010564684,1.7464
84,1,153,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,27,1.8,1,66.010564684,1.7464
85,1,154,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,27,1.8,1,66.010564684,1.7464
86,1,156,N(C(=O)c1nnc2ccccc2c1N)c1cnn(c1)C,0.0,28,1.9,1,80.03744812799997,0.8869000000000001
87,1,160,N(C(=O)c1nnc2ccccc2c1N)c1cnn(c1)C,0.0,28,1.9,1,80.03744812799997,0.8869000000000001
88,1,164,N(C(=O)c1nnc2ccccc2c1N)c1cnn(c1)C,0.0,28,1.9,1,80.03744812799997,0.8869000000000001
89,1,167,N(C(=O)c1nnc2ccccc2c1N)c1cnc(cn1)C,0.0,28,1.9,1,92.03744812800002,1.25182
90,1,163,N(C(=O)c1nnc2ccccc2c1N)c1cnccn1,0.0,28,1.9,1,78.02179806400002,0.9434
91,1,175,N(C(=O)c1nnc2ccccc2c1N)C(=O)Nc1cc(F)cc(c1)F,0.8225281386452808,26,2.0,1,155.01827015600006,2.141200000000001
