confid_0	65978.77587690472
confid_1	76953306.28225787
confid_2	63825.30208602325
confid_3	20151.578988262314
confid_4	25047.943107445168
confid_5	21415.785421675613
confid_6	45620.93575855709
confid_7	22671.43313461126
confid_8	25619.173998539212
confid_9	52373.87535639821
confid_10	29121.351423163935
confid_11	2565954538.365555
confid_12	11901523208.102633
confid_13	22534.899123632535
confid_14	93494.47698284783
confid_15	25678.573124026945
confid_16	3716347.2812331086
confid_17	84414.10026336316
confid_18	36217.06511982349
confid_19	37620.754696333526
