confid_0	24122.161150843996
confid_1	3485.9848059108826
confid_2	5174.4649323634685
confid_3	164014.7128595097
confid_4	16150.705429076916
confid_5	2392.8579248688593
confid_6	11236.221105033048
confid_7	158371.71203561028
confid_8	24267.37226855861
confid_9	24348.230592322998
confid_10	19886.957001042196
confid_11	6997.210312341422
confid_12	1642724.3700646663
confid_13	986.6768685432377
confid_14	533.237960428885
confid_15	6.365043774359734
confid_16	20.27028818797681
confid_17	35844.88075309489
confid_18	25631.25952129417
confid_19	15.891798681109835
