confid_0	20074.269275345043
confid_1	41219.399499761945
confid_2	72765.03164754449
confid_3	8837.746172942994
confid_4	12330.343211596837
confid_5	114349.33491119585
confid_6	11831.292250936776
confid_7	1283.826417315252
confid_8	12896.594633855944
confid_9	18011.191507693413
confid_10	10560.29720363531
confid_11	43411.43141172053
confid_12	2041.3206067924696
confid_13	1814.6581402540555
confid_14	35543.499979216256
confid_15	14889.389190432865
confid_16	1700542.3732854386
confid_17	199765.33735590384
confid_18	2818.9977025414537
confid_19	1053.1360225066487
