confid_0	53719.200572358255
confid_1	5313.408538517993
confid_2	2600.94216196261
confid_3	6629.906147547327
confid_4	10175.077670792634
confid_5	3263.2797348027943
confid_6	6697.0911868581925
confid_7	297797.90265840694
confid_8	6874.352340333744
confid_9	3507.703146004467
confid_10	3125.350111008018
confid_11	15878.539847155584
confid_12	1454720.942374917
confid_13	27276.08592887823
confid_14	4604.488245770967
confid_15	550240.8680910154
confid_16	18957.88526686266
confid_17	19092.329909223787
confid_18	8312.913440006587
confid_19	20712506.662193894
