confid_0	773.9866774397618
confid_1	1979.9714547746553
confid_2	317173.0900925983
confid_3	171764.33509090508
confid_4	5710.048151923771
confid_5	44192.313913248814
confid_6	1955.0592472161482
confid_7	7516.376667124385
confid_8	117392.41145170099
confid_9	7098.686889928132
confid_10	7019201.674142414
confid_11	42783.05212793514
confid_12	336651.2698729714
confid_13	232551.99142263198
confid_14	45251.28761040468
confid_15	66067.79863668537
confid_16	69372.73226978745
confid_17	1405.8419211129521
confid_18	4553.522023327416
confid_19	1431.1635414242212
