confid_0	170364.1578587577
confid_1	19877.847196642386
confid_2	4090019.690767468
confid_3	95341.30915906045
confid_4	18218.925034027867
confid_5	38821.11435265421
confid_6	137560033.4219467
confid_7	26822.145132196452
confid_8	98198.33134826437
confid_9	13760.765828846967
confid_10	20737798.458500814
confid_11	8994.610324490204
confid_12	107368.92584323151
confid_13	1371138.043039411
confid_14	1509452.5178154141
confid_15	1785655.775366673
confid_16	13810662.631929139
confid_17	1279631.4704443663
confid_18	67129.2133917776
confid_19	35606.05017569948
