generated_id,smiles,reward,depth,elapsed_time,is_through_filter,SINCHO_MW,SINCHO_LogP
0,N(C(=O)c1nnc2ccccc2c1N)c1cccc(CCC)c1,0.0,24,0.4,1,118.07825032000002,3.1059000000000023
1,N(C(=O)c1nnc2ccccc2c1N)CC(=O)c1ccccc1,0.08228140472754714,24,0.4,1,118.041864812,1.5138000000000003
2,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1,0.0,24,0.4,1,76.03130012800003,2.153400000000001
3,N(C(=O)c1nnc2ccccc2c1N)Cc1cccc(c1)Cl,0.2664974341227533,24,0.4,1,124.00797784000005,2.484500000000002
4,N(C(=O)c1nnc2ccccc2c1N)c1ccc(cc1)Cl,0.0,24,0.4,1,109.992327776,2.8068000000000013
6,N(C(=O)c1nnc2ccccc2c1N)c1cccc(Cl)c1,0.0,24,0.4,1,109.992327776,2.8068000000000004
7,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,24,0.4,1,82.07825032000002,1.963600000000001
8,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1)Cl,0.0,24,0.4,1,109.992327776,2.8068000000000013
9,N(C(=O)c1nnc2ccccc2c1N)C1CC1,0.0,24,0.4,1,40.031300128,0.7933000000000004
10,N(C(=O)c1nnc2ccccc2c1N)Cc1ccc(Cl)c(Cl)c1,0.0,25,0.9,1,157.96900548799996,3.1379000000000015
12,N(C(=O)c1nnc2ccccc2c1N)C1CCC1,0.0,25,0.9,1,54.046950192,1.1834000000000002
13,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.9,1,14.015650063999999,0.2607000000000004
14,N(C(=O)c1nnc2ccccc2c1N)CN1CCOCC1,0.0,25,0.9,1,99.06841390800005,-0.0793999999999998
15,N(C(=O)c1nnc2ccccc2c1N)C(=O)Nc1ccc(c(Cl)c1)F,0.6262941386051805,25,0.9,1,170.98871961600005,2.6555000000000013
16,N(C(=O)c1nnc2ccccc2c1N)Cn1cccc1,0.0,25,0.9,1,79.04219916000002,1.0901000000000005
17,N(C(=O)c1nnc2ccccc2c1N)Cc1ccc(OC)c(c1)Cl,0.634697005393171,25,0.9,1,154.01854252400003,2.4931000000000014
18,N(C(=O)c1nnc2ccccc2c1N)CC(=O)Nc1ccc(c(F)c1)F,1.0,25,0.9,1,169.03392022000006,1.5478
19,N(C(=O)c1nnc2ccccc2c1N)C1CCC(O)CC1,0.0,25,0.9,1,98.07316494,0.9344000000000005
20,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.9,1,14.015650063999999,0.2607000000000004
21,N(C(=O)c1nnc2ccccc2c1N)CN1CCCC1,0.0,25,0.9,1,83.07349928800002,0.6842000000000001
22,N(C(=O)c1nnc2ccccc2c1N)C(=O)Nc1cccc(c1)OC,0.7917616450699914,25,0.9,1,149.04767846400003,1.8716000000000004
23,N(C(=O)c1nnc2ccccc2c1N)Cn1ccc(n1)C,0.0,25,0.9,1,94.05309819200002,0.7935200000000003
24,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccc1OCC,0.5174861327987792,25,0.9,1,134.07316494,2.2298000000000013
25,N(C(=O)c1nnc2ccccc2c1N)CCC,0.0,25,0.9,1,42.046950192,1.0409000000000002
27,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.9,1,14.015650063999999,0.2607000000000004
29,N(C(=O)c1nnc2ccccc2c1N)C(C)C,0.0,25,0.9,1,42.046950192,1.0393000000000003
30,N(C(=O)c1nnc2ccccc2c1N)Cn1cccn1,0.0,25,0.9,1,80.03744812800002,0.4851000000000003
31,N(C(=O)c1nnc2ccccc2c1N)Cc1cccc(c1)F,0.0,25,0.9,1,108.03752838000005,1.9702000000000006
32,N(C(=O)c1nnc2ccccc2c1N)CCc1ccccc1,0.0,25,0.9,1,104.06260025600002,1.8736000000000002
34,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.9,1,14.015650063999999,0.2607000000000004
35,N(C(=O)c1nnc2ccccc2c1N)CN1CCc2ccccc2C1,0.7400783204255742,25,0.9,1,145.08914935200002,1.6467000000000005
36,N(C(=O)c1nnc2ccccc2c1N)C(C)C,0.0,25,0.9,1,42.046950192,1.0393000000000003
37,N(C(=O)c1nnc2ccccc2c1N)Cn1cccn1,0.0,25,0.9,1,80.03744812800002,0.4851000000000003
38,N(C(=O)c1nnc2ccccc2c1N)Cc1cccc(c1)F,0.0,25,0.9,1,108.03752838000005,1.9702000000000006
39,N(C(=O)c1nnc2ccccc2c1N)CC1CCCCC1,0.0,25,0.9,1,96.09390038400002,2.211200000000001
41,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.9,1,14.015650063999999,0.2607000000000004
42,N(C(=O)c1nnc2ccccc2c1N)CN1CCOCC1,0.0,25,0.9,1,99.06841390800005,-0.0793999999999998
43,N(C(=O)c1nnc2ccccc2c1N)C(C)(C)C,0.0,25,0.9,1,56.062600255999996,1.4294000000000002
44,N(C(=O)c1nnc2ccccc2c1N)Cn1ccnc1,0.0,25,0.9,1,80.03744812799997,0.4851000000000003
26,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,25,0.9,1,82.07825032000002,1.963600000000001
40,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,25,0.9,1,82.07825032000002,1.963600000000001
45,N(C(=O)c1nnc2ccccc2c1N)c1cc(F)ccc1F,0.0,25,1.0,1,112.01245650400003,2.431600000000001
46,N(C(=O)c1nnc2ccccc2c1N)c1c(cc(OC)c(c1)Cl)Cl,0.0,25,1.0,1,173.963920108,3.468800000000002
47,N(C(=O)c1nnc2ccccc2c1N)c1cccc(C(F)(F)F)c1,0.0,25,1.0,1,144.01868475600006,3.1722000000000015
48,N(C(=O)c1nnc2ccccc2c1N)c1cc(c[nH]1)C,0.0,25,1.0,1,79.04219916000002,1.78992
49,N(C(=O)c1nnc2ccccc2c1N)c1cc2CCCC(=O)Nc2cc1,0.715925826961697,25,1.0,1,159.06841390800005,2.428200000000001
50,N(C(=O)c1nnc2ccccc2c1N)c1ccc(cc1)OC,0.0,26,1.3,1,106.041864812,2.1620000000000004
53,N(C(=O)c1nnc2ccccc2c1N)c1ccc(OC)cc1,0.0,26,1.3,1,106.041864812,2.1620000000000004
55,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,26,1.3,1,66.010564684,1.7464
56,N(C(=O)c1nnc2ccccc2c1N)c1ccc(F)cc1,0.0,26,1.3,1,94.02187831600006,2.292500000000001
57,N(C(=O)c1nnc2ccccc2c1N)c1nccc(c1Cl)C,0.28013781358731227,26,1.3,1,125.003226808,2.510220000000001
59,N(C(=O)c1nnc2ccccc2c1N)c1c(C)cccc1,0.0,26,1.3,1,90.04695019200003,2.4618200000000017
61,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,26,1.3,1,66.010564684,1.7464
62,N(C(=O)c1nnc2ccccc2c1N)c1ccc2OCOc2c1,0.21530332251021564,26,1.3,1,120.02112936799998,1.8820999999999999
66,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C,0.0,27,1.3,1,91.04219916000002,1.8568200000000004
68,N(C(=O)c1nnc2ccccc2c1N)c1nccc(C)c1,0.0,27,1.3,1,91.04219916000002,1.8568200000000004
70,N(C(=O)c1nnc2ccccc2c1N)c1oc(C)cc1,0.0,27,1.4,1,80.026214748,2.0548200000000008
71,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,27,1.4,1,66.010564684,1.7464
72,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,27,1.4,1,66.010564684,1.7464
73,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,27,1.4,1,66.010564684,1.7464
79,N(C(=O)c1nnc2ccccc2c1N)c1ncc(cc1F)F,0.0,28,1.7,1,113.00770547200003,1.8266000000000004
80,N(C(=O)c1nnc2ccccc2c1N)c1nc(c[nH]1)C,0.0,28,1.7,1,80.03744812799997,1.18492
85,N(C(=O)c1nnc2ccccc2c1N)c1ncc(cc1Cl)F,0.39923751790342094,28,1.7,1,128.97815493200002,2.3409
88,N(C(=O)c1nnc2ccccc2c1N)c1nccc(OC)c1,0.0,28,1.7,1,107.03711378,1.557
76,N(C(=O)c1nnc2ccccc2c1N)c1nccc(C)c1,0.0,28,1.7,1,91.04219916000002,1.8568200000000004
91,N(C(=O)c1nnc2ccccc2c1N)c1c(ccc(OC)c1)OC,0.5673585893882653,27,2.0,1,136.05242949599997,2.1706000000000008
92,N(C(=O)c1nnc2ccccc2c1N)c1cncc(OC)c1,0.0,27,2.0,1,107.03711378,1.557
94,N(C(=O)c1nnc2ccccc2c1N)c1c(ccc(OC)c1)OC,0.5673585893882653,27,2.0,1,136.05242949599997,2.1706000000000008
95,N(C(=O)c1nnc2ccccc2c1N)c1cncc(N(C)C)c1,0.21750378949328406,27,2.0,1,120.06874825600002,1.6143999999999998
96,N(C(=O)c1nnc2ccccc2c1N)c1ccco1,0.0,27,2.0,1,66.010564684,1.7464
98,N(C(=O)c1nnc2ccccc2c1N)c1cn[nH]c1,0.0,27,2.0,1,66.021798064,0.8765
100,N(C(=O)c1nnc2ccccc2c1N)c1c(F)cccc1,0.0,27,2.0,1,94.02187831600006,2.292500000000001
101,N(C(=O)c1nnc2ccccc2c1N)c1cnn(c1)C,0.0,27,2.0,1,80.03744812799997,0.8869000000000001
102,N(C(=O)c1nnc2ccccc2c1N)c1ccc(cc1)OCOC,0.5784087062835053,27,2.0,1,136.05242949599997,2.1361000000000003
