,trial,generated_id,smiles,reward,depth,elapsed_time,is_through_filter,SINCHO_MW,SINCHO_LogP
0,1,0,N(C(=O)c1nnc2ccccc2c1N)c1ccc(OC)cc1,0.0,24,0.4,1,106.041864812,2.1620000000000004
1,1,1,N(C(=O)c1nnc2ccccc2c1N)C1(c2ccc(F)cc2)CC1,0.4386561792046493,24,0.4,1,134.05317844400005,2.459300000000002
2,1,2,N(C(=O)c1nnc2ccccc2c1N)c1ccc(cc1)C,0.0,24,0.4,1,90.04695019200003,2.4618200000000017
3,1,3,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,24,0.4,1,82.07825032000002,1.963600000000001
4,1,4,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1)F,0.0,24,0.4,1,94.02187831600006,2.292500000000001
5,1,5,N(C(=O)c1nnc2ccccc2c1N)CCN1CCOCC1,0.0,24,0.4,1,113.084063972,-0.0368999999999998
6,1,6,N(C(=O)c1nnc2ccccc2c1N)c1cccc(Cl)c1Cl,0.0,24,0.4,1,143.95335542399997,3.4602000000000017
7,1,7,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccc1,0.0,24,0.4,1,90.04695019200003,1.8311000000000008
8,1,8,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1F)Cl,0.1447006797413514,24,0.4,1,127.98290596400004,2.9459000000000013
9,1,9,N(C(=O)c1nnc2ccccc2c1N)CC,0.0,24,0.4,1,28.031300128,0.6508000000000003
10,1,11,N(C(=O)c1nnc2ccccc2c1N)CCCc1ccccn1,0.1655382707531403,25,0.8,1,119.07349928800008,1.6587000000000005
11,1,13,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.8,1,14.015650064,0.2607000000000004
12,1,14,N(C(=O)c1nnc2ccccc2c1N)CN1C(F)(F)C1,0.0,25,0.8,1,91.02335553600004,0.4968000000000006
13,1,15,N(C(=O)c1nnc2ccccc2c1N)C(C)(C)c1ccccc1,0.0600881893227893,25,0.8,1,118.07825032000002,2.5662000000000016
14,1,19,N(C(=O)c1nnc2ccccc2c1N)C1CC1,0.0,25,0.8,1,40.031300128,0.7933000000000004
15,1,20,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.8,1,14.015650064,0.2607000000000004
16,1,21,N(C(=O)c1nnc2ccccc2c1N)CN1C(=O)CCC1,0.0,25,0.8,1,97.05276384400004,0.2108000000000002
17,1,23,N(C(=O)c1nnc2ccccc2c1N)Cn1cccc1,0.0,25,0.8,1,79.04219916000002,1.0901000000000003
18,1,24,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccn1,0.0,25,0.8,1,91.04219916000002,1.2261000000000002
19,1,25,N(C(=O)c1nnc2ccccc2c1N)CC1CC1,0.0,25,0.8,1,54.046950192,1.0409000000000002
20,1,27,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.8,1,14.015650064,0.2607000000000004
21,1,28,N(C(=O)c1nnc2ccccc2c1N)CN1CCN(CC1)C,0.0,25,0.8,1,112.10004838399996,-0.1641999999999993
22,1,29,N(C(=O)c1nnc2ccccc2c1N)C(C)C,0.0,25,0.8,1,42.046950192,1.0393000000000003
23,1,30,N(C(=O)c1nnc2ccccc2c1N)Cn1ccc(C(F)(F)F)c1,0.7420615299497734,25,0.8,1,147.029583788,2.1089000000000007
24,1,31,N(C(=O)c1nnc2ccccc2c1N)Cc1ccc(OC)c(c1)OC,0.8045461605923788,25,0.8,1,150.06807955999997,1.8483000000000005
25,1,32,N(C(=O)c1nnc2ccccc2c1N)CC(=O)Nc1ccc(C(C)(C)C)cc1,0.6932851852240931,25,0.8,1,189.11536410000005,2.5671000000000013
26,1,33,N(C(=O)c1nnc2ccccc2c1N)C1(F)CC1,0.0,25,0.8,1,58.021878316,1.0905000000000005
27,1,34,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.8,1,14.015650064,0.2607000000000004
28,1,35,N(C(=O)c1nnc2ccccc2c1N)CN1CCCCC1,0.0,25,0.8,1,97.08914935200002,1.0743
