confid_0	115030.71341499199
confid_1	1433205.7805016094
confid_2	9423.993388336914
confid_3	2849.5665439854797
confid_4	9423.61139584533
confid_5	6652.731052330649
confid_6	159099.61063249578
confid_7	105761.03020252544
confid_8	5731.698333019382
confid_9	55956.584216711664
confid_10	853953.8284439503
confid_11	15188747.258166224
confid_12	5600.9511831947075
confid_13	19732.10822812062
confid_14	4416402108.733262
confid_15	3772.470488820234
confid_16	12920.173515819224
confid_17	15848.567834087646
confid_18	9116.646497232028
confid_19	102930.61853517455
