confid_0	59886.326437885284
confid_1	10912.23429517917
confid_2	103353.67851926589
confid_3	14638.631864133573
confid_4	142136.58582061547
confid_5	29498.955273571984
confid_6	-6.762016065263455
confid_7	29699.22855312656
confid_8	31516668.575876057
confid_9	93533.29011184623
confid_10	48895.22009650065
confid_11	4509498.892449705
confid_12	69532.31760855274
confid_13	318844.19720737025
confid_14	26102.437719764235
confid_15	35849.58838364098
confid_16	149.46960944961808
confid_17	21.730413986344633
confid_18	182625.4646087404
confid_19	-2.9209212836275467
