,trial,generated_id,smiles,reward,depth,elapsed_time,is_through_filter,SINCHO_MW,SINCHO_LogP
0,1,0,NC(=O)c1nnc2c(cccc2c1N)c1cc(OC)c(c(OC)c1)OC,0.9834596163157576,24,0.9,1,166.06299417999995,1.6928000000000003
1,1,1,NC(=O)c1nnc2c(cccc2c1N)CC(F)(F)F,0.0,24,0.9,1,82.00303469200006,1.1048
2,1,3,NC(=O)c1nnc2c(cccc2c1N)NC(=O)c1c(C)cccc1,0.5540651678313117,24,0.9,1,133.05276384400003,1.5607200000000003
3,1,4,NC(=O)c1nnc2c(cccc2c1N)Oc1ccc(cc1)OCC,0.5607221646042412,24,0.9,1,136.05242949599997,2.191000000000001
4,1,5,NC(=O)c1nnc2c(cccc2c1N)F,0.0,24,0.9,1,17.990578188,0.1391
5,1,7,NC(=O)c1nnc2c(cccc2c1N)C(=O)N1CCCC1,0.0,24,0.9,1,97.05276384400004,0.2359999999999998
6,1,8,NC(=O)c1nnc2c(cccc2c1N)Cl,0.0,24,0.9,1,33.961027648,0.6534000000000003
7,1,9,NC(=O)c1nnc2c(cccc2c1N)Nc1ccc(cc1)OC,0.2588208071309924,24,0.9,1,121.052763844,1.7522000000000002
8,1,10,NC(=O)c1nnc2c(cccc2c1N)Oc1ccc(Cl)c(c1)Cl,0.0,24,0.9,1,159.948270044,3.0991000000000013
9,1,11,NC(=O)c1nnc2c(cccc2c1N)F,0.0,24,0.9,1,17.990578188,0.1391
10,1,12,NC(=O)c1nnc2c(cccc2c1N)c1cccs1,0.0,24,0.9,1,81.987721064,1.7285000000000004
11,1,13,NC(=O)c1nnc2c(cccc2c1N)C1CCC1,0.0,24,0.9,1,54.046950192,1.2675
12,1,14,NC(=O)c1nnc2c(cccc2c1N)Cl,0.0,24,0.9,1,33.961027648,0.6534000000000003
13,1,15,NC(=O)c1nnc2c(cccc2c1N)N1CCNCC1,0.0,24,0.9,1,84.06874825599996,-0.5903999999999997
14,1,16,NC(=O)c1nnc2c(cccc2c1N)Oc1ccccn1,0.0,24,0.9,1,93.02146371600006,1.1873
15,1,17,NC(=O)c1nnc2c(cccc2c1N)F,0.0,24,0.9,1,17.990578188,0.1391
16,1,19,NC(=O)c1nnc2c(cccc2c1N)C(=O)Nc1cccc(C(F)(F)F)c1,0.8812742751557004,24,0.9,1,187.02449840800003,2.271100000000001
17,1,20,NC(=O)c1nnc2c(cccc2c1N)Cl,0.0,24,0.9,1,33.961027648,0.6534000000000003
18,1,21,NC(=O)c1nnc2c(cccc2c1N)Nc1ccc(Cl)cc1,0.3082321010155354,24,0.9,1,125.003226808,2.3970000000000007
19,1,22,NC(=O)c1nnc2c(cccc2c1N)Oc1cccc(c1)C,0.0,24,0.9,1,106.041864812,2.1007200000000004
20,1,23,NC(=O)c1nnc2c(cccc2c1N)F,0.0,24,0.9,1,17.990578188,0.1391
21,1,26,NC(=O)c1nnc2c(cccc2c1N)Cl,0.0,24,0.9,1,33.961027648,0.6534000000000003
22,1,27,NC(=O)c1nnc2c(cccc2c1N)Nc1cccc(C)n1,0.0,24,0.9,1,106.05309819200002,1.4470200000000002
23,1,28,NC(=O)c1nnc2c(cccc2c1N)Oc1c(C)cc(Cl)cc1,0.3618753276412176,24,0.9,1,140.00289246000003,2.754120000000001
24,1,29,NC(=O)c1nnc2c(cccc2c1N)F,0.0,24,0.9,1,17.990578188,0.1391
25,1,30,NC(=O)c1nnc2c(cccc2c1N)c1ccc(O)cc1,0.0,25,1.0,1,92.026214748,1.3726000000000005
26,1,31,NC(=O)c1nnc2c(cccc2c1N)c1cc(ccc1Cl)C,0.2298330137715725,25,1.0,1,124.00797784,2.628820000000001
27,1,32,NC(=O)c1nnc2c(cccc2c1N)c1cc(F)cc(Cl)c1,0.3477610885423571,25,1.0,1,127.98290596400004,2.4595000000000007
28,1,33,NC(=O)c1nnc2c(cccc2c1N)c1ccsc1,0.0,25,1.0,1,81.987721064,1.7285000000000004
29,1,34,NC(=O)c1nnc2c(cccc2c1N)c1ccc(cc1Cl)Cl,0.1970299109730491,25,1.0,1,143.95335542399997,2.973800000000001
30,1,36,NC(=O)c1nnc2c(cccc2c1N)C(=O)c1c(OC(C)C)ccc(F)c1,0.9436335878142562,25,1.8,1,180.058657748,2.1573000000000007
31,1,37,NC(=O)c1nnc2c(cccc2c1N)C1CCC(O)CC1,0.0,25,1.8,1,98.07316494,1.0185
32,1,38,NC(=O)c1nnc2c(cccc2c1N)C,-1.0,25,1.8,1,14.015650064,0.3084200000000001
33,1,40,NC(=O)c1nnc2c(cccc2c1N)COc1cccc(c1)F,0.3557833516677515,25,1.8,1,124.03244300000004,1.7181000000000002
34,1,41,NC(=O)c1nnc2c(cccc2c1N)CC,0.0,25,1.8,1,28.031300128,0.5624
35,1,42,NC(=O)c1nnc2c(cccc2c1N)C#N,0.0,25,1.8,1,24.995248968,-0.12832
36,1,43,NC(=O)c1nnc2c(cccc2c1N)Cc1ccc(cc1)F,0.0,25,1.8,1,108.03752838000004,1.7299000000000002
37,1,45,NC(=O)c1nnc2c(cccc2c1N)C1CCN(Cc2ccccc2)CC1,0.8174009714033896,25,1.8,1,173.12044948000002,2.3796000000000013
38,1,46,NC(=O)c1nnc2c(cccc2c1N)C,-1.0,25,1.8,1,14.015650064,0.3084200000000001
39,1,47,NC(=O)c1nnc2c(cccc2c1N)CN1CCSCC1,0.0,25,1.8,1,115.04557028800004,0.5487999999999996
40,1,48,NC(=O)c1nnc2c(cccc2c1N)CO,0.0,25,1.8,1,30.010564684,-0.5077
41,1,49,NC(=O)c1nnc2c(cccc2c1N)CC,0.0,25,1.8,1,28.031300128,0.5624
42,1,50,NC(=O)c1nnc2c(cccc2c1N)C#N,0.0,25,1.8,1,24.995248968,-0.12832
43,1,51,NC(=O)c1nnc2c(cccc2c1N)Cc1ccccc1,0.0,25,1.8,1,90.04695019200003,1.5908000000000002
44,1,54,NC(=O)c1nnc2c(cccc2c1N)C,-1.0,25,1.8,1,14.015650064,0.3084200000000001
45,1,56,NC(=O)c1nnc2c(cccc2c1N)COCC(F)(F)F,0.0,25,1.8,1,112.01359937600004,1.0789
46,1,57,NC(=O)c1nnc2c(cccc2c1N)CCC,0.0,25,1.8,1,42.046950192,0.9525
47,1,58,NC(=O)c1nnc2c(cccc2c1N)C#N,0.0,25,1.8,1,24.995248968,-0.12832
48,1,60,NC(=O)c1nnc2c(cccc2c1N)C(=O)c1ccc(C#N)cc1,0.4757753751970981,25,1.8,1,129.02146371600006,1.1026800000000003
49,1,62,NC(=O)c1nnc2c(cccc2c1N)C,-1.0,25,1.8,1,14.015650064,0.3084200000000001
50,1,63,NC(=O)c1nnc2c(cccc2c1N)CN1CCCCC1,0.0,25,1.8,1,97.08914935200002,0.9859
51,1,66,NC(=O)c1nnc2c(cccc2c1N)C#N,0.0,25,1.8,1,24.995248968,-0.12832
52,1,67,NC(=O)c1nnc2c(cccc2c1N)Cc1ccccc1,0.0,25,1.8,1,90.04695019200003,1.5908000000000002
53,1,68,NC(=O)c1nnc2c(cccc2c1N)C(F)(F)F,0.0,25,1.8,1,67.987384628,1.0188
54,1,69,NC(=O)c1nnc2c(cccc2c1N)C1CC(C)(C)C1,0.0,25,1.8,1,82.07825032000002,1.9036000000000004
55,1,70,NC(=O)c1nnc2c(cccc2c1N)C,-1.0,25,1.8,1,14.015650064,0.3084200000000001
56,1,72,NC(=O)c1nnc2c(cccc2c1N)COc1ccc(cc1)C,0.2169867066065071,25,1.8,1,120.057514876,1.88742
57,1,73,NC(=O)c1nnc2c(cccc2c1N)CC1CCCCC1,0.0,25,1.8,1,96.09390038400002,2.1228
58,1,74,NC(=O)c1nnc2c(cccc2c1N)C#N,0.0,25,1.8,1,24.995248968,-0.12832
59,1,53,NC(=O)c1nnc2c(cccc2c1N)C1CCC1,0.0,25,1.8,1,54.046950192,1.2675
60,1,75,NC(=O)c1nnc2c(cccc2c1N)Nc1ccc(F)cc1,0.0,25,2.3,1,109.032777348,1.8827000000000005
61,1,76,NC(=O)c1nnc2c(cccc2c1N)N1CCN(c2ccc(Cl)cc2)CC1,1.0,25,2.3,1,194.061076032,1.98
62,1,80,NC(=O)c1nnc2c(cccc2c1N)Nc1ccc(F)cc1F,0.4317407139058568,25,2.3,1,127.02335553600004,2.0218000000000003
63,1,83,NC(=O)c1nnc2c(cccc2c1N)N(CC)C1CC1,0.0,25,2.3,1,83.07349928800002,0.9887
64,1,85,NC(=O)c1nnc2c(cccc2c1N)Nc1ccccc1,0.0,25,2.3,1,91.04219916000002,1.7436000000000005
65,1,86,NC(=O)c1nnc2c(cccc2c1N)N1CCCC1,0.0,25,2.3,1,69.05784922400002,0.6001999999999998
66,1,87,NC(=O)c1nnc2c(cccc2c1N)NC1CCC(CC1)O,0.0,25,2.3,1,113.084063972,0.7154000000000001
67,1,88,NC(=O)c1nnc2c(cccc2c1N)N(C1CC1)c1ccc(c(Cl)c1)F,0.0,25,2.3,1,183.025105124,3.093000000000002
68,1,90,NC(=O)c1nnc2c(cccc2c1N)Nc1cc(C(F)(F)F)cc(Cl)c1,0.0,25,2.3,1,192.990611436,3.4158000000000013
69,1,91,NC(=O)c1nnc2c(cccc2c1N)N1CCOCC1,0.0,25,2.3,1,85.05276384400005,-0.1634000000000001
70,1,92,NC(=O)c1nnc2c(cccc2c1N)NCCN1CCN(CC1)C,0.5352497985909616,25,2.3,1,141.12659748000002,-0.3406999999999994
71,1,93,NC(=O)c1nnc2c(cccc2c1N)N(C1CCCCC1)Cc1cccc(Cl)c1,0.0,25,2.3,1,221.097127192,3.992700000000004
72,1,95,NC(=O)c1nnc2c(cccc2c1N)Nc1ccccc1,0.0,25,2.3,1,91.04219916000002,1.7436000000000005
73,1,96,NC(=O)c1nnc2c(cccc2c1N)N1CCN(CC1)c1ccc(cc1C)OC,1.0,25,2.3,1,204.12626313199996,1.6436199999999994
74,1,97,NC(=O)c1nnc2c(cccc2c1N)NC(=O)c1ccc(cc1)Cl,0.8401760302959963,25,2.3,1,152.99814142800005,1.9057000000000008
75,1,100,NC(=O)c1nnc2c(cccc2c1N)Oc1ccc(cc1F)F,0.4487659333703711,25,2.5,1,128.007371124,2.0705000000000005
76,1,101,NC(=O)c1nnc2c(cccc2c1N)OCC1CCCCC1,0.0,25,2.5,1,112.088815004,1.9591000000000007
77,1,102,NC(=O)c1nnc2c(cccc2c1N)Oc1ccc(cc1)F,0.0,25,2.5,1,110.01679293600004,1.9314000000000004
78,1,103,NC(=O)c1nnc2c(cccc2c1N)OCCO,0.0,25,2.5,1,60.021129368,-0.6289
79,1,104,NC(=O)c1nnc2c(cccc2c1N)Oc1ccc(OC)cc1CCC,0.5225284991559325,25,2.5,1,164.08372962399997,2.7534000000000014
80,1,106,NC(=O)c1nnc2c(cccc2c1N)Oc1ccccc1Cl,0.3158249068638784,25,2.5,1,125.98724239600004,2.445700000000001
81,1,107,NC(=O)c1nnc2c(cccc2c1N)OCC1CCCCC1,0.0,25,2.5,1,112.088815004,1.9591000000000007
82,1,108,NC(=O)c1nnc2c(cccc2c1N)Oc1ccc(cc1)F,0.0,25,2.5,1,110.01679293600004,1.9314000000000004
83,1,120,NC(=O)c1nnc2c(cccc2c1N)c1ccc(cc1)C,0.0,26,2.8,1,90.04695019200003,1.975420000000001
84,1,121,NC(=O)c1nnc2c(cccc2c1N)c1ccc(F)cc1Cl,0.3477610885423571,26,2.8,1,127.98290596400004,2.4595000000000007
85,1,122,NC(=O)c1nnc2c(cccc2c1N)c1ccc2OCOc2c1,0.2153033225102156,26,2.8,1,120.02112936799998,1.3957000000000002
86,1,123,NC(=O)c1nnc2c(cccc2c1N)c1ccc(cc1)OC,0.0,26,2.8,1,106.041864812,1.6756000000000002
87,1,124,NC(=O)c1nnc2c(cccc2c1N)c1ccc(cc1)F,0.0,26,2.8,1,94.02187831600006,1.8061000000000005
88,1,150,NC(=O)c1nnc2c(cccc2c1N)c1cc(ccc1OC)Cl,0.5661743143432201,27,3.5,1,140.00289246000003,2.329000000000001
89,1,151,NC(=O)c1nnc2c(cccc2c1N)c1c(Cl)cccc1Cl,0.1970299109730491,27,3.5,1,143.95335542399997,2.973800000000001
90,1,152,NC(=O)c1nnc2c(cccc2c1N)c1cc(c(OC)c(OC)c1)OC,0.9834596163157576,27,3.5,1,166.06299417999995,1.6928000000000003
91,1,154,NC(=O)c1nnc2c(cccc2c1N)c1cc(ccc1F)Cl,0.3477610885423571,27,3.5,1,127.98290596400004,2.4595000000000007
92,1,155,NC(=O)c1nnc2c(cccc2c1N)c1c(ccc(Cl)c1)Cl,0.1970299109730491,27,3.5,1,143.95335542399997,2.973800000000001
