confid_0	3746.6804796395395
confid_1	114465.46446125554
confid_2	8007161.365218047
confid_3	32304.859668331283
confid_4	604442.5947130691
confid_5	270693.5375270911
confid_6	4632.129559839377
confid_7	2419.683986685959
confid_8	9303.444833620182
confid_9	5066.508526390324
confid_10	47587.00164323254
confid_11	458163.3471057131
confid_12	73374.49097832803
confid_13	18080.362946740708
confid_14	441187.9032428831
confid_15	79643.87369235813
confid_16	4780.579299838503
confid_17	1603.0691095635227
confid_18	3359627.950909866
confid_19	21244599.838708393
