confid_0	1588635.0848791648
confid_1	1684.3493176624957
confid_2	5643.891191886073
confid_3	14084135164.798664
confid_4	220836.67141058715
confid_5	295881.4611520307
confid_6	637325.7205198338
confid_7	811137.3166407512
confid_8	4016.2542421891235
confid_9	116650944.87399901
confid_10	1688015.486525077
confid_11	9750.284609228682
confid_12	355616.78433894797
confid_13	613461.0230936287
confid_14	85809.34660133584
confid_15	371675.604495791
confid_16	34328.50313581615
confid_17	199596812.93227676
confid_18	3013.3071362657984
confid_19	27751.95027378842
