generated_id,smiles,reward,depth,elapsed_time,is_through_filter,SINCHO_MW,SINCHO_LogP
0,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1)F,0.0,24,0.4,1,94.02187831600006,2.292500000000001
1,N(C(=O)c1nnc2ccccc2c1N)C1CC1,0.0,24,0.4,1,40.031300128,0.7933000000000004
2,N(C(=O)c1nnc2ccccc2c1N)c1cccs1,0.0,24,0.4,1,81.987721064,2.2149000000000005
3,N(C(=O)c1nnc2ccccc2c1N)Cc1ccc(Cl)cc1Cl,0.0,24,0.4,1,157.96900548799996,3.1379000000000024
4,N(C(=O)c1nnc2ccccc2c1N)c1ccc(cc1)F,0.0,24,0.4,1,94.02187831600006,2.292500000000001
5,N(C(=O)c1nnc2ccccc2c1N)CCN1CCN(c2cccc(Cl)c2)CC1,0.9701774827582865,24,0.4,1,222.09237616000004,2.106500000000001
6,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1Cl)Cl,0.0,24,0.4,1,143.95335542399997,3.4602000000000017
7,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,24,0.4,1,82.07825032000002,1.963600000000001
8,N(C(=O)c1nnc2ccccc2c1N)c1cc(F)ccc1O,0.0,24,0.4,1,110.01679293600003,1.9981000000000009
9,N(C(=O)c1nnc2ccccc2c1N)CC(=O)Nc1ccc(Cl)cc1,0.9930804414366133,24,0.4,1,167.01379149200002,1.9230000000000005
10,N(C(=O)c1nnc2ccccc2c1N)Cc1c(F)cccc1,0.0,25,1.0,1,108.03752838000005,1.9702000000000006
11,N(C(=O)c1nnc2ccccc2c1N)CC(=O)Nc1ccccc1Cl,0.9930804414366133,25,1.0,1,167.01379149200002,1.9230000000000005
12,N(C(=O)c1nnc2ccccc2c1N)C1CCC(OC)CC1,0.0,25,1.0,1,112.088815004,1.5885000000000002
13,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,1.0,1,14.015650063999999,0.2607000000000004
14,N(C(=O)c1nnc2ccccc2c1N)CN1CCN(C)CC1,0.0,25,1.0,1,112.10004838399996,-0.16419999999999935
15,N(C(=O)c1nnc2ccccc2c1N)C(=O)N1CCCC1,0.0,25,1.0,1,97.05276384400005,0.8467000000000003
16,N(C(=O)c1nnc2ccccc2c1N)Cn1ncc(C)n1,0.0,25,1.0,1,95.04834716000002,0.18852000000000002
17,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccn1,0.0,25,1.0,1,91.04219916000002,1.2261000000000002
18,N(C(=O)c1nnc2ccccc2c1N)CCC#N,0.0,25,1.0,1,53.026549096,0.5445800000000003
20,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,1.0,1,14.015650063999999,0.2607000000000004
21,N(C(=O)c1nnc2ccccc2c1N)CN1CCCC1,0.0,25,1.0,1,83.07349928800002,0.6842000000000001
23,N(C(=O)c1nnc2ccccc2c1N)Cn1cccc1,0.0,25,1.0,1,79.04219916000002,1.0901000000000005
24,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccc1,0.0,25,1.0,1,90.04695019200003,1.8311000000000006
25,N(C(=O)c1nnc2ccccc2c1N)CC1CCCCC1,0.0,25,1.0,1,96.09390038400002,2.211200000000001
27,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,1.0,1,14.015650063999999,0.2607000000000004
28,N(C(=O)c1nnc2ccccc2c1N)CN1CCN(C)CC1,0.0,25,1.0,1,112.10004838399996,-0.16419999999999935
29,N(C(=O)c1nnc2ccccc2c1N)C(=O)c1ccccc1,0.0,25,1.0,1,104.026214748,1.4713000000000003
30,N(C(=O)c1nnc2ccccc2c1N)Cn1ccnc1,0.0,25,1.0,1,80.03744812799997,0.4851000000000003
31,N(C(=O)c1nnc2ccccc2c1N)Cc1cccc(OC)c1,0.2169867066065071,25,1.0,1,120.057514876,1.8397000000000001
32,N(C(=O)c1nnc2ccccc2c1N)CC1CCCCC1,0.0,25,1.0,1,96.09390038400002,2.211200000000001
34,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,1.0,1,14.015650063999999,0.2607000000000004
35,N(C(=O)c1nnc2ccccc2c1N)CN1CCCC1,0.0,25,1.0,1,83.07349928800002,0.6842000000000001
36,N(C(=O)c1nnc2ccccc2c1N)C(C)C,0.0,25,1.0,1,42.046950192,1.0393000000000003
37,N(C(=O)c1nnc2ccccc2c1N)Cn1ccnc1,0.0,25,1.0,1,80.03744812799997,0.4851000000000003
38,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccc1OC,0.2169867066065071,25,1.0,1,120.057514876,1.839700000000001
39,N(C(=O)c1nnc2ccccc2c1N)CC(=O)Nc1ccc(F)cc1F,1.0,25,1.0,1,169.03392022000006,1.5478
41,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,1.0,1,14.015650063999999,0.2607000000000004
42,N(C(=O)c1nnc2ccccc2c1N)CN1CCCCC1,0.0,25,1.0,1,97.08914935200002,1.0743
43,N(C(=O)c1nnc2ccccc2c1N)C(=O)c1c(OC)cccc1,0.5715492296941165,25,1.0,1,134.03677943199997,1.4799000000000002
44,N(C(=O)c1nnc2ccccc2c1N)Cn1cccn1,0.0,25,1.0,1,80.03744812800002,0.4851000000000003
19,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,25,1.0,1,82.07825032000002,1.963600000000001
26,N(C(=O)c1nnc2ccccc2c1N)C1CC1,0.0,25,1.0,1,40.031300128,0.7933000000000004
33,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,25,1.0,1,82.07825032000002,1.963600000000001
40,N(C(=O)c1nnc2ccccc2c1N)C1CC1,0.0,25,1.0,1,40.031300128,0.7933000000000004
45,N(C(=O)c1nnc2ccccc2c1N)c1ccc(cc1)Cl,0.0,25,1.0,1,109.992327776,2.8068000000000013
46,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1CO,0.0,25,1.0,1,106.041864812,1.6456999999999997
47,N(C(=O)c1nnc2ccccc2c1N)c1cc(ccc1Cl)C,0.0,25,1.0,1,124.00797784,3.115220000000001
48,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1Cl,0.0,25,1.0,1,109.992327776,2.8068000000000013
49,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1,0.0,25,1.0,1,76.03130012800003,2.153400000000001
50,N(C(=O)c1nnc2ccccc2c1N)c1ccc(F)cc1,0.0,26,1.3,1,94.02187831600006,2.292500000000001
