generated_id,smiles,reward,depth,elapsed_time,is_through_filter,SINCHO_MW,SINCHO_LogP
0,N(C(=O)c1nnc2ccccc2c1N)c1ccc(nc1)OC,0.0,24,0.4,1,107.03711378,1.557
1,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,24,0.4,1,82.07825032000002,1.963600000000001
2,N(C(=O)c1nnc2ccccc2c1N)c1ccc(cc1)OC,0.0,24,0.4,1,106.041864812,2.1620000000000004
3,N(C(=O)c1nnc2ccccc2c1N)CC,0.0,24,0.4,1,28.031300127999998,0.6508000000000003
4,N(C(=O)c1nnc2ccccc2c1N)c1cc2CCCc2cc1OC,0.4746382486382224,24,0.4,1,146.07316494,2.650700000000002
5,N(C(=O)c1nnc2ccccc2c1N)Cc1cccc(C)c1,0.0,24,0.4,1,104.06260025600002,2.1395200000000005
6,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1)OC,0.0,24,0.4,1,106.041864812,2.1620000000000004
7,N(C(=O)c1nnc2ccccc2c1N)Cc1ccc(OC)cc1,0.2169867066065071,24,0.4,1,120.057514876,1.8397000000000001
8,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1,0.0,24,0.4,1,76.03130012800003,2.153400000000001
9,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,24,0.4,1,82.07825032000002,1.963600000000001
10,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1)Cl,0.0,25,0.5,1,109.992327776,2.8068000000000013
12,N(C(=O)c1nnc2ccccc2c1N)c1cc(F)ccc1Cl,0.14470067974135142,25,0.5,1,127.98290596400003,2.9459000000000013
14,N(C(=O)c1nnc2ccccc2c1N)c1ccc2OCOc2c1,0.21530332251021564,25,0.5,1,120.02112936799998,1.8820999999999999
11,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1,0.0,25,0.5,1,76.03130012800003,2.153400000000001
15,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccc1,0.0,25,0.8,1,90.04695019200003,1.8311000000000006
16,N(C(=O)c1nnc2ccccc2c1N)CC1CC1,0.0,25,0.8,1,54.046950192,1.0409000000000002
18,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.8,1,14.015650063999999,0.2607000000000004
19,N(C(=O)c1nnc2ccccc2c1N)CN1CCCCC1,0.0,25,0.8,1,97.08914935200002,1.0743
20,N(C(=O)c1nnc2ccccc2c1N)C(C)C,0.0,25,0.8,1,42.046950192,1.0393000000000003
22,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccn1,0.0,25,0.8,1,91.04219916000002,1.2261000000000002
23,N(C(=O)c1nnc2ccccc2c1N)CC(=O)O,0.0,25,0.8,1,58.005479304000005,-0.2844999999999997
24,N(C(=O)c1nnc2ccccc2c1N)C1CC1,0.0,25,0.8,1,40.031300128,0.7933000000000004
25,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.8,1,14.015650063999999,0.2607000000000004
26,N(C(=O)c1nnc2ccccc2c1N)CN1CCCC1,0.0,25,0.8,1,83.07349928800002,0.6842000000000001
27,N(C(=O)c1nnc2ccccc2c1N)C(=O)c1cc(C(F)(F)F)cc(c1)C,0.49922374548012544,25,0.8,1,186.02924944000003,2.7985200000000012
28,N(C(=O)c1nnc2ccccc2c1N)Cn1cccn1,0.0,25,0.8,1,80.03744812800002,0.4851000000000003
29,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccc1,0.0,25,0.8,1,90.04695019200003,1.8311000000000006
31,N(C(=O)c1nnc2ccccc2c1N)C1CCC(CC1)c1c(F)cccc1,0.0,25,0.8,1,176.10012863600005,3.4964000000000035
32,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.8,1,14.015650063999999,0.2607000000000004
33,N(C(=O)c1nnc2ccccc2c1N)CN1CCCC1,0.0,25,0.8,1,83.07349928800002,0.6842000000000001
34,N(C(=O)c1nnc2ccccc2c1N)C(C)(C)C,0.0,25,0.8,1,56.062600255999996,1.4294000000000002
35,N(C(=O)c1nnc2ccccc2c1N)Cn1cccc1,0.0,25,0.8,1,79.04219916000002,1.0901000000000005
36,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccn1,0.0,25,0.8,1,91.04219916000002,1.2261000000000002
37,N(C(=O)c1nnc2ccccc2c1N)CC(C)(C)C,0.0,25,0.8,1,70.07825032000002,1.6770000000000005
38,N(C(=O)c1nnc2ccccc2c1N)C1CCNCC1,0.0,25,0.8,1,83.07349928800002,0.3828999999999999
39,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.8,1,14.015650063999999,0.2607000000000004
40,N(C(=O)c1nnc2ccccc2c1N)CN1CCOCC1,0.0,25,0.8,1,99.06841390800005,-0.0793999999999998
42,N(C(=O)c1nnc2ccccc2c1N)Cn1cccc1,0.0,25,0.8,1,79.04219916000002,1.0901000000000005
43,N(C(=O)c1nnc2ccccc2c1N)Cc1ccc(cc1Cl)Cl,0.0,25,0.8,1,157.96900548800002,3.1379000000000024
44,N(C(=O)c1nnc2ccccc2c1N)CCC,0.0,25,0.8,1,42.046950192,1.0409000000000002
45,N(C(=O)c1nnc2ccccc2c1N)C1CCOCC1,0.0,25,0.8,1,84.057514876,0.8099000000000006
46,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,0.8,1,14.015650063999999,0.2607000000000004
47,N(C(=O)c1nnc2ccccc2c1N)CN1CCOCC1,0.0,25,0.8,1,99.06841390800005,-0.0793999999999998
48,N(C(=O)c1nnc2ccccc2c1N)C(=O)c1cccc(C(C)C)c1,0.507006564128414,25,0.8,1,146.07316494,2.594700000000002
49,N(C(=O)c1nnc2ccccc2c1N)Cn1cccc1,0.0,25,0.8,1,79.04219916000002,1.0901000000000005
17,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,25,0.8,1,82.07825032000002,1.963600000000001
30,N(C(=O)c1nnc2ccccc2c1N)CC,0.0,25,0.8,1,28.031300127999998,0.6508000000000003
50,N(C(=O)c1nnc2ccccc2c1N)c1cnccn1,0.0,26,0.9,1,78.02179806400002,0.9433999999999999
51,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1Cl,0.0,26,0.9,1,110.987576744,2.201800000000001
56,N(C(=O)c1nnc2ccccc2c1N)c1cc(cs1)C,0.0,26,0.9,1,96.003371128,2.5233200000000013
59,N(C(=O)c1nnc2ccccc2c1N)c1ccc(cc1)Cl,0.0,26,0.9,1,109.992327776,2.8068000000000013
62,N(C(=O)c1nnc2ccccc2c1N)c1ccc2OCCOc2c1,0.5715492296941165,26,0.9,1,134.03677943199997,1.9246000000000003
64,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,26,0.9,1,66.010564684,1.7464
53,N(C(=O)c1nnc2ccccc2c1N)c1ccc2OCOc2c1,0.21530332251021564,26,0.9,1,120.02112936799998,1.8820999999999999
65,N(C(=O)c1nnc2ccccc2c1N)c1nc(ccn1)OC,0.0,27,1.0,1,108.032362748,0.9520000000000001
69,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C,0.0,27,1.0,1,91.04219916000002,1.8568200000000004
70,N(C(=O)c1nnc2ccccc2c1N)c1oc(C)c(n1)C,0.0,27,1.0,1,95.03711378000006,1.7582400000000002
73,N(C(=O)c1nnc2ccccc2c1N)c1oc(cc1)Cl,0.0,27,1.0,1,99.97159233200003,2.3998000000000004
74,N(C(=O)c1nnc2ccccc2c1N)c1oc(cc1)C,0.0,27,1.0,1,80.026214748,2.0548200000000008
76,N(C(=O)c1nnc2ccccc2c1N)c1ncc(F)c(c1)C(F)(F)F,0.5561982480500406,28,1.4,1,163.00451191200003,2.706300000000001
82,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C(F)(F)F,0.5123269473394355,28,1.4,1,145.013933724,2.5672
85,N(C(=O)c1nnc2ccccc2c1N)c1nccc(n1)C,0.0,28,1.4,1,92.03744812800002,1.25182
86,N(C(=O)c1nnc2ccccc2c1N)c1nc(=O)c2c(s1)OCCC2,0.9929828403975265,28,1.4,1,167.00409940000006,1.2951000000000001
79,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C,0.0,28,1.4,1,91.04219916000002,1.8568200000000004
88,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C,0.0,28,1.4,1,91.04219916000002,1.8568200000000004
90,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1OC,0.0,27,1.7,1,106.041864812,2.1620000000000004
91,N(C(=O)c1nnc2ccccc2c1N)c1c(F)cccc1,0.0,27,1.7,1,94.02187831600006,2.292500000000001
92,N(C(=O)c1nnc2ccccc2c1N)c1cnn(C)c1Cl,0.0,27,1.7,1,113.99847577599999,1.5402999999999998
94,N(C(=O)c1nnc2ccccc2c1N)c1c(F)cccc1,0.0,27,1.7,1,94.02187831600006,2.292500000000001
97,N(C(=O)c1nnc2ccccc2c1N)c1c(OC)ccc2OCOc12,0.8040937845574591,27,1.7,1,150.03169405199995,1.8907000000000003
98,N(C(=O)c1nnc2ccccc2c1N)c1cnn(c1)C,0.0,27,1.7,1,80.03744812799997,0.8869000000000001
100,N(C(=O)c1nnc2ccccc2c1N)c1c(F)cccc1Cl,0.14470067974135142,27,1.7,1,127.98290596400003,2.9459000000000013
102,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1)C,0.0,27,1.7,1,90.04695019200003,2.4618200000000017
103,N(C(=O)c1nnc2ccccc2c1N)c1c(Cl)cccc1,0.0,27,1.7,1,109.992327776,2.8068000000000004
104,N(C(=O)c1nnc2ccccc2c1N)c1cnc(cn1)C,0.0,27,1.7,1,92.03744812800002,1.25182
93,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1,0.0,27,1.7,1,76.03130012800003,2.153400000000001
96,N(C(=O)c1nnc2ccccc2c1N)c1ccc(cc1)Cl,0.0,27,1.7,1,109.992327776,2.8068000000000013
99,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1)OC,0.0,27,1.7,1,106.041864812,2.1620000000000004
101,N(C(=O)c1nnc2ccccc2c1N)c1cnccn1,0.0,27,1.7,1,78.02179806400002,0.9433999999999999
116,N(C(=O)c1nnc2ccccc2c1N)c1nc(C)sc1,0.0,29,2.9,1,96.99862009600005,1.91832
119,N(C(=O)c1nnc2ccccc2c1N)c1nc(OC)c(cc1)C,0.2588208071309946,29,2.9,1,121.05276384400005,1.8654199999999999
124,N(C(=O)c1nnc2ccccc2c1N)c1nc(C)sc1,0.0,29,2.9,1,96.99862009600005,1.91832
127,N(C(=O)c1nnc2ccccc2c1N)c1nc(OC)c(cc1)F,0.38273590461823537,29,2.9,1,125.02769196800003,1.6961
132,N(C(=O)c1nnc2ccccc2c1N)c1nc(C)sc1C,0.0,29,2.9,1,111.01427016000005,2.226740000000001
135,N(C(=O)c1nnc2ccccc2c1N)c1nc(OC)c(cn1)C,0.29477650782234915,29,2.9,1,122.04801281200005,1.2604199999999999
147,N(C(=O)c1nnc2ccccc2c1N)c1nc(cc(C)n1)C,0.0,29,2.9,1,106.05309819200002,1.5602399999999998
166,N(C(=O)c1nnc2ccccc2c1N)c1ncc(cc1OC)Cl,0.624592013233059,29,3.4,1,140.99814142799997,2.2104000000000004
167,N(C(=O)c1nnc2ccccc2c1N)c1nccs1,0.0,29,3.4,1,82.98297003200005,1.6099
169,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1F,0.0,29,3.4,1,95.017127284,1.6875
170,N(C(=O)c1nnc2ccccc2c1N)c1ncc(cc1Cl)F,0.39923751790342094,29,3.4,1,128.97815493200002,2.3409
171,N(C(=O)c1nnc2ccccc2c1N)c1nccs1,0.0,29,3.4,1,82.98297003200005,1.6099
173,N(C(=O)c1nnc2ccccc2c1N)c1nccc(C)c1,0.0,29,3.4,1,91.04219916000002,1.8568200000000004
174,N(C(=O)c1nnc2ccccc2c1N)c1ncc(cc1Cl)C(F)(F)F,0.0,29,3.4,1,178.97496137200002,3.2206000000000006
175,N(C(=O)c1nnc2ccccc2c1N)c1nccs1,0.0,29,3.4,1,82.98297003200005,1.6099
177,N(C(=O)c1nnc2ccccc2c1N)c1nccc(C)c1,0.0,29,3.4,1,91.04219916000002,1.8568200000000004
179,N(C(=O)c1nnc2ccccc2c1N)c1nccs1,0.0,29,3.4,1,82.98297003200005,1.6099
180,N(C(=O)c1nnc2ccccc2c1N)c1ncc2OCCOc2c1,0.5887049357054338,29,3.4,1,135.03202840000003,1.3195999999999999
182,N(C(=O)c1nnc2ccccc2c1N)c1ncc(cc1Cl)F,0.39923751790342094,29,3.4,1,128.97815493200002,2.3409
183,N(C(=O)c1nnc2ccccc2c1N)c1nccs1,0.0,29,3.4,1,82.98297003200005,1.6099
165,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C,0.0,29,3.4,1,91.04219916000002,1.8568200000000004
197,N(C(=O)c1nnc2ccccc2c1N)c1c(OC)cccc1,0.0,28,4.2,1,106.041864812,2.1620000000000004
198,N(C(=O)c1nnc2ccccc2c1N)c1c(cc(OC)c(c1)Cl)OC,0.47301622387736886,28,4.2,1,170.013457144,2.824000000000001
199,N(C(=O)c1nnc2ccccc2c1N)c1c(C)cccc1,0.0,28,4.2,1,90.04695019200003,2.4618200000000017
204,N(C(=O)c1nnc2ccccc2c1N)c1c(Cl)cccc1F,0.14470067974135103,28,4.2,1,127.98290596399997,2.9459000000000013
205,N(C(=O)c1nnc2ccccc2c1N)c1c(OCC)cccc1,0.1527630101031929,28,4.2,1,120.057514876,2.5521000000000016
207,N(C(=O)c1nnc2ccccc2c1N)c1c(C)cccc1,0.0,28,4.2,1,90.04695019200003,2.4618200000000017
208,N(C(=O)c1nnc2ccccc2c1N)c1c(N(C)C)cccc1,0.15066204944605416,28,4.2,1,119.07349928800002,2.2194000000000007
210,N(C(=O)c1nnc2ccccc2c1N)c1c(S(=O)(=O)C)cccc1,0.8521208493892979,28,4.2,1,154.008850432,1.5569000000000002
213,N(C(=O)c1nnc2ccccc2c1N)c1c(OC)cccc1,0.0,28,4.2,1,106.041864812,2.1620000000000004
214,N(C(=O)c1nnc2ccccc2c1N)c1c(ccc(F)c1)F,0.0,28,4.2,1,112.01245650400003,2.431600000000001
215,N(C(=O)c1nnc2ccccc2c1N)c1c(C)cccc1,0.0,28,4.2,1,90.04695019200003,2.4618200000000017
216,N(C(=O)c1nnc2ccccc2c1N)c1c(N2CCOCC2)cccc1,0.9314581111160815,28,4.2,1,161.084063972,1.9900000000000007
221,N(C(=O)c1nnc2ccccc2c1N)c1c(OC)cccc1OC,0.5673585893882653,28,4.2,1,136.05242949599997,2.1706000000000008
222,N(C(=O)c1nnc2ccccc2c1N)c1c(cc(C)cc1C)C,0.0,28,4.2,1,118.07825032000002,3.0786600000000024
223,N(C(=O)c1nnc2ccccc2c1N)c1c(C)cccc1,0.0,28,4.2,1,90.04695019200003,2.4618200000000017
224,N(C(=O)c1nnc2ccccc2c1N)c1c(NC)ccc(C)c1,0.12212016939538099,28,4.2,1,119.07349928800002,2.5035200000000013
225,N(C(=O)c1nnc2ccccc2c1N)c1c(nn(CC)c1C)C,0.29600827644499683,28,4.2,1,122.08439831999996,1.98664
