,trial,generated_id,smiles,reward,depth,elapsed_time,is_through_filter,SINCHO_MW,SINCHO_LogP
0,1,0,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1)OC,0.0,24,0.5,1,106.041864812,2.1620000000000004
1,1,1,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccc1Cl,0.2664974341227533,24,0.5,1,124.00797784000004,2.484500000000002
2,1,2,N(C(=O)c1nnc2ccccc2c1N)c1cc(OC)cc(c1)OC,0.5673585893882653,24,0.5,1,136.05242949599997,2.1706000000000008
3,1,4,N(C(=O)c1nnc2ccccc2c1N)c1cc(OC)c(c(c1)OC)OC,0.9165423365098913,24,0.5,1,166.06299417999995,2.1792
4,1,5,N(C(=O)c1nnc2ccccc2c1N)Cc1cc(Cl)ccc1OC,0.6346970053931705,24,0.5,1,154.01854252399997,2.493100000000001
5,1,6,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C,0.0,24,0.5,1,91.04219916000002,1.8568200000000004
6,1,7,N(C(=O)c1nnc2ccccc2c1N)C1CCC(CC1)N(C)C,0.3851518180197762,24,0.5,1,125.12044948000002,1.5037000000000005
7,1,8,N(C(=O)c1nnc2ccccc2c1N)c1cc(OC)c(c(OC)c1)OC,0.9165423365098913,24,0.5,1,166.06299417999995,2.1792
8,1,10,N(C(=O)c1nnc2ccccc2c1N)Cc1ccc(OC)cc1,0.2169867066065071,25,1.1,1,120.057514876,1.8397
9,1,11,N(C(=O)c1nnc2ccccc2c1N)CC(=O)Nc1ccc(cc1)F,0.8165780880993189,25,1.1,1,151.04334203200003,1.4087
10,1,12,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,25,1.1,1,82.07825032000002,1.963600000000001
11,1,13,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,1.1,1,14.015650064,0.2607000000000004
12,1,14,N(C(=O)c1nnc2ccccc2c1N)CN1CCN(CC1)c1ccccc1OC,1.0,25,1.1,1,204.12626313199996,1.4192
13,1,15,N(C(=O)c1nnc2ccccc2c1N)C(CC)(CC)CC,0.0,25,1.1,1,98.10955044800002,2.5997000000000017
14,1,17,N(C(=O)c1nnc2ccccc2c1N)Cc1occc1,0.0,25,1.1,1,80.026214748,1.4241
15,1,18,N(C(=O)c1nnc2ccccc2c1N)CC1CCOCC1,0.0,25,1.1,1,98.07316494,1.0575000000000006
16,1,19,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,25,1.1,1,82.07825032000002,1.963600000000001
17,1,20,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,1.1,1,14.015650064,0.2607000000000004
18,1,21,N(C(=O)c1nnc2ccccc2c1N)CN1CCOCC1,0.0,25,1.1,1,99.06841390800004,-0.0793999999999998
19,1,22,N(C(=O)c1nnc2ccccc2c1N)C(=O)c1ccc(F)cc1,0.2937154950695299,25,1.1,1,122.01679293600004,1.6104000000000005
20,1,23,N(C(=O)c1nnc2ccccc2c1N)Cn1cccn1,0.0,25,1.1,1,80.03744812800002,0.4851000000000003
21,1,24,N(C(=O)c1nnc2ccccc2c1N)Cc1ccc(cc1)Cl,0.2664974341227533,25,1.1,1,124.00797784000004,2.484500000000002
22,1,26,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,25,1.1,1,82.07825032000002,1.963600000000001
23,1,27,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,1.1,1,14.015650064,0.2607000000000004
24,1,28,N(C(=O)c1nnc2ccccc2c1N)CN1CCN(C)CC1,0.0,25,1.1,1,112.10004838399996,-0.1641999999999993
25,1,29,N(C(=O)c1nnc2ccccc2c1N)C(=O)c1c(Cl)cccc1,0.6119302109776662,25,1.1,1,137.98724239600003,2.124700000000001
26,1,30,N(C(=O)c1nnc2ccccc2c1N)Cn1ccnc1C,0.0,25,1.1,1,94.05309819199996,0.7935200000000003
27,1,31,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccc1,0.0,25,1.1,1,90.04695019200003,1.8311000000000008
28,1,32,N(C(=O)c1nnc2ccccc2c1N)CC(=O)Nc1ccccc1Cl,0.9930804414366132,25,1.1,1,167.01379149200002,1.9230000000000005
29,1,33,N(C(=O)c1nnc2ccccc2c1N)C1CC1,0.0,25,1.1,1,40.031300128,0.7933000000000004
30,1,34,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,1.1,1,14.015650064,0.2607000000000004
31,1,35,N(C(=O)c1nnc2ccccc2c1N)CN1CCCC1,0.0,25,1.1,1,83.07349928800002,0.6842000000000001
32,1,36,N(C(=O)c1nnc2ccccc2c1N)C(=O)c1ccc(cc1)C,0.0822814047275471,25,1.1,1,118.041864812,1.7797200000000006
33,1,37,N(C(=O)c1nnc2ccccc2c1N)Cn1cccn1,0.0,25,1.1,1,80.03744812800002,0.4851000000000003
34,1,38,N(C(=O)c1nnc2ccccc2c1N)Cc1ccc(Cl)cc1,0.266497434122752,25,1.1,1,124.00797784,2.484500000000002
35,1,39,N(C(=O)c1nnc2ccccc2c1N)CC1CCCCC1,0.0,25,1.1,1,96.09390038400002,2.211200000000001
36,1,40,N(C(=O)c1nnc2ccccc2c1N)C1CCCCCC1,0.0,25,1.1,1,96.09390038400002,2.353700000000001
37,1,41,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,1.1,1,14.015650064,0.2607000000000004
38,1,42,N(C(=O)c1nnc2ccccc2c1N)CN1CCN(CC1)c1c(OC)cccc1,1.0,25,1.1,1,204.12626313199996,1.4192
39,1,43,N(C(=O)c1nnc2ccccc2c1N)C(=O)Nc1cccc(c1)OC,0.7917616450699914,25,1.1,1,149.04767846400003,1.8716000000000004
40,1,44,N(C(=O)c1nnc2ccccc2c1N)Cn1nc(cc1C)C,0.0,25,1.1,1,108.06874825599996,1.10194
41,1,45,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1)Cl,0.0,25,1.2,1,109.992327776,2.8068000000000013
42,1,48,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1,0.0,25,1.2,1,76.03130012800003,2.153400000000001
43,1,49,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1)C,0.0,25,1.2,1,90.04695019200003,2.4618200000000017
44,1,47,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1)OC,0.0,25,1.2,1,106.041864812,2.1620000000000004
45,1,52,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,26,1.4,1,66.010564684,1.7464
46,1,53,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1OC,0.0,26,1.4,1,106.041864812,2.1620000000000004
47,1,54,N(C(=O)c1nnc2ccccc2c1N)c1ncc2OCCOc2c1,0.5887049357054338,26,1.4,1,135.03202840000003,1.3196
48,1,55,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,26,1.4,1,66.010564684,1.7464
49,1,56,N(C(=O)c1nnc2ccccc2c1N)c1ccc(cc1F)F,0.0,26,1.4,1,112.01245650400004,2.431600000000001
50,1,58,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,26,1.4,1,66.010564684,1.7464
51,1,59,N(C(=O)c1nnc2ccccc2c1N)c1ccc(cc1)OC,0.0,26,1.4,1,106.041864812,2.1620000000000004
52,1,60,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1Cl,0.0,26,1.4,1,110.987576744,2.201800000000001
53,1,61,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,26,1.4,1,66.010564684,1.7464
54,1,62,N(C(=O)c1nnc2ccccc2c1N)c1ccc(F)cc1F,0.0,26,1.4,1,112.01245650400004,2.431600000000001
55,1,63,N(C(=O)c1nnc2ccccc2c1N)c1nccc(n1)C,0.0,26,1.4,1,92.03744812800002,1.25182
56,1,64,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,26,1.4,1,66.010564684,1.7464
57,1,51,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C,0.0,26,1.4,1,91.04219916000002,1.8568200000000004
58,1,57,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C,0.0,26,1.4,1,91.04219916000002,1.8568200000000004
59,1,65,N(C(=O)c1nnc2ccccc2c1N)c1cccc(c1)C(F)(F)F,0.0,27,1.7,1,144.01868475600006,3.172200000000001
60,1,66,N(C(=O)c1nnc2ccccc2c1N)c1c(Cl)cccc1,0.0,27,1.7,1,109.992327776,2.8068000000000004
61,1,67,N(C(=O)c1nnc2ccccc2c1N)c1cnccn1,0.0,27,1.7,1,78.02179806400002,0.9434
62,1,68,N(C(=O)c1nnc2ccccc2c1N)c1ccc(cc1)N1CCN(CC1)C,1.0,27,1.7,1,174.11569844800002,1.9052
63,1,69,N(C(=O)c1nnc2ccccc2c1N)c1c(nn(CC)c1C)C,0.2960082764449968,27,1.7,1,122.08439831999996,1.98664
64,1,70,N(C(=O)c1nnc2ccccc2c1N)c1cnn(C)c1C,0.0,27,1.7,1,94.05309819199996,1.1953200000000002
65,1,71,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1C,0.0,27,1.7,1,90.04695019200003,2.4618200000000017
66,1,72,N(C(=O)c1nnc2ccccc2c1N)c1c(Cl)cccc1,0.0,27,1.7,1,109.992327776,2.8068000000000004
67,1,74,N(C(=O)c1nnc2ccccc2c1N)c1ccc(F)cc1,0.0,27,1.7,1,94.02187831600006,2.292500000000001
68,1,75,N(C(=O)c1nnc2ccccc2c1N)c1c(F)cccc1,0.0,27,1.7,1,94.02187831600006,2.292500000000001
69,1,77,N(C(=O)c1nnc2ccccc2c1N)c1ccc(Cl)cc1,0.0,27,1.7,1,109.992327776,2.8068000000000004
70,1,78,N(C(=O)c1nnc2ccccc2c1N)c1c(Cl)cccc1,0.0,27,1.7,1,109.992327776,2.8068000000000004
71,1,79,N(C(=O)c1nnc2ccccc2c1N)c1cncn1C(C)C,0.0,27,1.7,1,108.06874825599996,1.9308
72,1,80,N(C(=O)c1nnc2ccccc2c1N)c1nc(cs1)C,0.0,27,1.7,1,96.99862009600004,1.91832
73,1,82,N(C(=O)c1nnc2ccccc2c1N)c1nccc(C#N)c1,0.0,27,1.7,1,102.02179806400002,1.42008
74,1,83,N(C(=O)c1nnc2ccccc2c1N)c1nccs1,0.0,27,1.7,1,82.98297003200005,1.6099
75,1,84,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C,0.0,27,1.7,1,91.04219916000002,1.8568200000000004
76,1,85,N(C(=O)c1nnc2ccccc2c1N)c1oc(cc1)C,0.0,27,1.7,1,80.026214748,2.0548200000000008
77,1,86,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,27,1.7,1,66.010564684,1.7464
78,1,87,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,27,1.7,1,66.010564684,1.7464
79,1,88,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,27,1.7,1,66.010564684,1.7464
80,1,89,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,27,1.7,1,66.010564684,1.7464
81,1,92,N(C(=O)c1nnc2ccccc2c1N)CC,-1.0,26,2.4,1,28.031300128,0.6508000000000003
82,1,93,N(C(=O)c1nnc2ccccc2c1N)CCCC,0.0,26,2.4,1,56.062600256,1.4310000000000005
83,1,94,N(C(=O)c1nnc2ccccc2c1N)CCc1ccc(Cl)cc1,0.4600362623376264,26,2.4,1,138.023627904,2.527000000000001
84,1,96,N(C(=O)c1nnc2ccccc2c1N)CCO,0.0,26,2.4,1,44.026214748,-0.3767999999999998
85,1,97,N(C(=O)c1nnc2ccccc2c1N)CC#N,0.0,26,2.4,1,39.010899032,0.1544800000000004
86,1,98,N(C(=O)c1nnc2ccccc2c1N)CC(=O)c1cccc(Cl)c1,0.7772035166973179,26,2.4,1,152.00289246000003,2.1672000000000007
87,1,99,N(C(=O)c1nnc2ccccc2c1N)CC1CC1,0.0,26,2.4,1,54.046950192,1.0409000000000002
88,1,100,N(C(=O)c1nnc2ccccc2c1N)CC,-1.0,26,2.4,1,28.031300128,0.6508000000000003
89,1,101,N(C(=O)c1nnc2ccccc2c1N)CCC,0.0,26,2.4,1,42.046950192,1.0409000000000002
90,1,102,N(C(=O)c1nnc2ccccc2c1N)CCc1ccccc1,0.0,26,2.4,1,104.06260025600002,1.8736
91,1,103,N(C(=O)c1nnc2ccccc2c1N)CCN(C)c1ccccc1,0.5547214799914808,26,2.4,1,133.08914935200002,1.7673
92,1,105,N(C(=O)c1nnc2ccccc2c1N)CC#N,0.0,26,2.4,1,39.010899032,0.1544800000000004
93,1,106,N(C(=O)c1nnc2ccccc2c1N)CC(=O)Nc1cccc(Cl)c1,0.9930804414366132,26,2.4,1,167.01379149200002,1.9230000000000005
94,1,107,N(C(=O)c1nnc2ccccc2c1N)CC1CC1,0.0,26,2.4,1,54.046950192,1.0409000000000002
95,1,108,N(C(=O)c1nnc2ccccc2c1N)CC,-1.0,26,2.4,1,28.031300128,0.6508000000000003
96,1,109,N(C(=O)c1nnc2ccccc2c1N)CCC,0.0,26,2.4,1,42.046950192,1.0409000000000002
97,1,110,N(C(=O)c1nnc2ccccc2c1N)CCc1ccccc1,0.0,26,2.4,1,104.06260025600002,1.8736
98,1,112,N(C(=O)c1nnc2ccccc2c1N)CCO,0.0,26,2.4,1,44.026214748,-0.3767999999999998
99,1,113,N(C(=O)c1nnc2ccccc2c1N)CC#N,0.0,26,2.4,1,39.010899032,0.1544800000000004
100,1,114,N(C(=O)c1nnc2ccccc2c1N)CC(=O)Nc1cccc(c1)C,0.7663557995369641,26,2.4,1,147.06841390800005,1.57802
101,1,116,N(C(=O)c1nnc2ccccc2c1N)CC,-1.0,26,2.4,1,28.031300128,0.6508000000000003
102,1,117,N(C(=O)c1nnc2ccccc2c1N)CCC1CC1,0.0,26,2.4,1,68.06260025600002,1.4310000000000005
103,1,118,N(C(=O)c1nnc2ccccc2c1N)CCc1ccccc1,0.0,26,2.4,1,104.06260025600002,1.8736
104,1,119,N(C(=O)c1nnc2ccccc2c1N)CCN1CCOCC1,0.0,26,2.4,1,113.084063972,-0.0368999999999998
105,1,120,N(C(=O)c1nnc2ccccc2c1N)CCO,0.0,26,2.4,1,44.026214748,-0.3767999999999998
106,1,121,N(C(=O)c1nnc2ccccc2c1N)CC#N,0.0,26,2.4,1,39.010899032,0.1544800000000004
107,1,122,N(C(=O)c1nnc2ccccc2c1N)CC(=O)c1c(OC(F)(F)F)cccc1,0.7970849064254103,26,2.4,1,202.02416406,2.412400000000001
108,1,124,N(C(=O)c1nnc2ccccc2c1N)CC,-1.0,26,2.4,1,28.031300128,0.6508000000000003
109,1,125,N(C(=O)c1nnc2ccccc2c1N)CCC,0.0,26,2.4,1,42.046950192,1.0409000000000002
110,1,126,N(C(=O)c1nnc2ccccc2c1N)CCc1ccc2OCOc2c1,0.7790901894157941,26,2.4,1,148.05242949599997,1.6023000000000005
111,1,128,N(C(=O)c1nnc2ccccc2c1N)CCOC,0.0,26,2.4,1,58.041864812,0.2773000000000003
112,1,129,N(C(=O)c1nnc2ccccc2c1N)CC#N,0.0,26,2.4,1,39.010899032,0.1544800000000004
113,1,91,N(C(=O)c1nnc2ccccc2c1N)CC1CCCCC1,0.0,26,2.4,1,96.09390038400002,2.211200000000001
114,1,115,N(C(=O)c1nnc2ccccc2c1N)CC1CCCCC1,0.0,26,2.4,1,96.09390038400002,2.211200000000001
115,1,123,N(C(=O)c1nnc2ccccc2c1N)CC1CCCCC1,0.0,26,2.4,1,96.09390038400002,2.211200000000001
116,1,134,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C(F)(F)F,0.5123269473394355,28,2.6,1,145.013933724,2.5672
117,1,131,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C,0.0,28,2.6,1,91.04219916000002,1.8568200000000004
118,1,140,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C,0.0,28,2.6,1,91.04219916000002,1.8568200000000004
119,1,143,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C,0.0,28,2.6,1,91.04219916000002,1.8568200000000004
120,1,156,N(C(=O)c1nnc2ccccc2c1N)c1ncc(cc1Cl)C(F)(F)F,0.0,29,3.1,1,178.97496137200002,3.220600000000001
121,1,160,N(C(=O)c1nnc2ccccc2c1N)c1ncc(c(O)c1)C,0.0,29,3.1,1,107.03711378,1.56242
122,1,163,N(C(=O)c1nnc2ccccc2c1N)c1nccc(C)c1,0.0,29,3.1,1,91.04219916000002,1.8568200000000004
123,1,164,N(C(=O)c1nnc2ccccc2c1N)c1ncc(C)cc1Cl,0.2801378135873122,29,3.1,1,125.003226808,2.510220000000001
124,1,168,N(C(=O)c1nnc2ccccc2c1N)c1ncc(cc1F)F,0.0,29,3.1,1,113.00770547200004,1.8266000000000004
125,1,174,N(C(=O)c1nnc2ccccc2c1N)c1ncc2OCOc2c1,0.2574111498050133,29,3.1,1,121.01637833600005,1.2771
126,1,155,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C,0.0,29,3.1,1,91.04219916000002,1.8568200000000004
127,1,157,N(C(=O)c1nnc2ccccc2c1N)c1nccs1,0.0,29,3.1,1,82.98297003200005,1.6099
128,1,159,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1C,0.0,29,3.1,1,91.04219916000002,1.8568200000000004
129,1,161,N(C(=O)c1nnc2ccccc2c1N)c1nccs1,0.0,29,3.1,1,82.98297003200005,1.6099
130,1,165,N(C(=O)c1nnc2ccccc2c1N)c1nccs1,0.0,29,3.1,1,82.98297003200005,1.6099
131,1,167,N(C(=O)c1nnc2ccccc2c1N)c1ncccc1Cl,0.0,29,3.1,1,110.987576744,2.201800000000001
132,1,169,N(C(=O)c1nnc2ccccc2c1N)c1nccs1,0.0,29,3.1,1,82.98297003200005,1.6099
133,1,173,N(C(=O)c1nnc2ccccc2c1N)c1nccs1,0.0,29,3.1,1,82.98297003200005,1.6099
134,1,185,N(C(=O)c1nnc2ccccc2c1N)c1cncc(c1)Cl,0.0,28,3.6,1,110.987576744,2.201800000000001
135,1,186,N(C(=O)c1nnc2ccccc2c1N)c1cnn(c1)C,0.0,28,3.6,1,80.03744812799997,0.8869000000000001
136,1,190,N(C(=O)c1nnc2ccccc2c1N)c1cnn(c1)C,0.0,28,3.6,1,80.03744812799997,0.8869000000000001
137,1,191,N(C(=O)c1nnc2ccccc2c1N)c1cn(C)nc1,0.0,28,3.6,1,80.03744812799997,0.8868999999999999
138,1,193,N(C(=O)c1nnc2ccccc2c1N)c1cnc(cn1)C,0.0,28,3.6,1,92.03744812800002,1.25182
139,1,195,N(C(=O)c1nnc2ccccc2c1N)c1cn(C(C)C)nc1,0.0,28,3.6,1,108.06874825600002,1.9308
140,1,197,N(C(=O)c1nnc2ccccc2c1N)c1cncs1,0.0,28,3.6,1,82.98297003200005,1.6099
141,1,198,N(C(=O)c1nnc2ccccc2c1N)c1cnn(c1)C(C)C,0.0,28,3.6,1,108.06874825599996,1.9308
142,1,199,N(C(=O)c1nnc2ccccc2c1N)c1cn(C)nc1,0.0,28,3.6,1,80.03744812799997,0.8868999999999999
143,1,202,N(C(=O)c1nnc2ccccc2c1N)c1cnn(c1)C,0.0,28,3.6,1,80.03744812799997,0.8869000000000001
144,1,201,N(C(=O)c1nnc2ccccc2c1N)c1cnccn1,0.0,28,3.6,1,78.02179806400002,0.9434
145,1,205,N(C(=O)c1nnc2ccccc2c1N)CN1CCN(CC1)c1ccc(F)cc1,1.0,26,3.9,1,192.106276636,1.5497000000000003
146,1,206,N(C(=O)c1nnc2ccccc2c1N)CN(C)c1ccc(cc1F)Cl,0.7283161044843128,26,3.9,1,171.02510512400002,2.517300000000002
