generated_id,smiles,reward,depth,elapsed_time,is_through_filter,SINCHO_MW,SINCHO_LogP
0,N(C(=O)c1nnc2ccccc2c1N)c1c(c(C)oc1C)C,0.0,24,0.5,1,108.057514876,2.6716600000000015
1,N(C(=O)c1nnc2ccccc2c1N)Cc1ccc(cc1)F,0.0,24,0.5,1,108.03752838000005,1.9702000000000006
3,N(C(=O)c1nnc2ccccc2c1N)CC1CCC(CC1)N(C)C,0.6547174384449675,24,0.5,1,139.13609954400007,1.7513000000000005
4,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1Cl,0.0,24,0.5,1,109.992327776,2.8068000000000013
5,N(C(=O)c1nnc2ccccc2c1N)C1CCC(O)CC1,0.0,24,0.5,1,98.07316494,0.9344000000000005
6,N(C(=O)c1nnc2ccccc2c1N)c1ccccc1C,0.0,24,0.5,1,90.04695019200003,2.4618200000000017
7,N(C(=O)c1nnc2ccccc2c1N)C1CCCCC1,0.0,24,0.5,1,82.07825032000002,1.963600000000001
8,N(C(=O)c1nnc2ccccc2c1N)c1cc(Cl)ccc1OC,0.3219059452734157,24,0.5,1,140.00289245999997,2.815400000000001
9,N(C(=O)c1nnc2ccccc2c1N)CC1CCCCC1,0.0,24,0.5,1,96.09390038400002,2.211200000000001
10,N(C(=O)c1nnc2ccccc2c1N)c1cc(Cl)ccc1Cl,0.0,25,0.6,1,143.95335542399997,3.4602000000000017
11,N(C(=O)c1nnc2ccccc2c1N)c1occc1,0.0,25,0.6,1,66.010564684,1.7464
12,N(C(=O)c1nnc2ccccc2c1N)c1ccc(cc1)C,0.0,25,0.6,1,90.04695019200003,2.4618200000000017
13,N(C(=O)c1nnc2ccccc2c1N)c1ccc(C)cc1,0.0,25,0.6,1,90.04695019200003,2.4618200000000017
14,N(C(=O)c1nnc2ccccc2c1N)c1cc(OC)c(c(c1)OC)OC,0.9165423365098913,25,0.6,1,166.06299417999995,2.1792000000000002
15,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccc1,0.0,25,1.1,1,90.04695019200003,1.8311000000000006
17,N(C(=O)c1nnc2ccccc2c1N)C1CCN(c2ccc(Cl)cc2)CC1,0.3073179917466656,25,1.1,1,193.065827064,2.9533000000000027
18,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,1.1,1,14.015650063999999,0.2607000000000004
19,N(C(=O)c1nnc2ccccc2c1N)CN1CCCC1,0.0,25,1.1,1,83.07349928800002,0.6842000000000001
20,N(C(=O)c1nnc2ccccc2c1N)C(C)C,0.0,25,1.1,1,42.046950192,1.0393000000000003
21,N(C(=O)c1nnc2ccccc2c1N)Cn1cccc1,0.0,25,1.1,1,79.04219916000002,1.0901000000000005
23,N(C(=O)c1nnc2ccccc2c1N)CCc1cccc(c1)OC,0.5721854875160138,25,1.1,1,134.07316494,1.8822000000000005
25,N(C(=O)c1nnc2ccccc2c1N)C,-1.0,25,1.1,1,14.015650063999999,0.2607000000000004
26,N(C(=O)c1nnc2ccccc2c1N)CN1CCCCC1,0.0,25,1.1,1,97.08914935200002,1.0743
27,N(C(=O)c1nnc2ccccc2c1N)C(=O)c1c(OC)ccc(Cl)c1,0.9562658354512126,25,1.1,1,167.99780708,2.1333000000000006
28,N(C(=O)c1nnc2ccccc2c1N)Cn1cc(C#N)nc1,0.0,25,1.1,1,105.03269709600008,0.3567800000000003
29,N(C(=O)c1nnc2ccccc2c1N)Cc1ccccc1,0.0,25,1.1,1,90.04695019200003,1.8311000000000006
