confid_0	70856.61876776583
confid_1	20470.349997320718
confid_2	11493.668852339755
confid_3	2429.5145664749016
confid_4	40745.26833200929
confid_5	53716.68820483262
confid_6	13927.994040681931
confid_7	32479.302689261793
confid_8	3914.2404126518436
confid_9	5994.94255617032
confid_10	34814.71634071346
confid_11	1303984.9454966674
confid_12	10699.57170019627
confid_13	168250.93370215106
confid_14	20168.905630205125
confid_15	3460.2648901660205
confid_16	7106.612333640466
confid_17	69664.60097426792
confid_18	218659056.4315997
confid_19	11327.641855880838
