confid_0	7.9511244337376175
confid_1	13.326737606273117
confid_2	4.130223054606994
confid_3	318270.04852311267
confid_4	110684.51840367289
confid_5	0.3165785754891678
confid_6	-0.8543485675461836
confid_7	109.00137035714232
confid_8	8.108647343759662
confid_9	43457837775.09919
confid_10	16366.1712519875
confid_11	9247571.339915842
confid_12	6390.1893992976875
confid_13	360.12619305667556
confid_14	10797.088376777156
confid_15	32520.575391457212
confid_16	469.69944810109126
confid_17	3285.4876855635484
confid_18	98.9433180851586
confid_19	818.2123356379273
