confid_0	19.13086329895711
confid_1	1236.0504405607421
confid_2	65.52866328551879
confid_3	4876.087296652745
confid_4	7.92647617225085
confid_5	412415.1010869748
confid_6	310268.5982353761
confid_7	14.613813763993729
confid_8	6942.551565165878
confid_9	7085.770503360284
confid_10	61776.2115212385
confid_11	238379348.33162552
confid_12	16.788842929940653
confid_13	-1.387684368485655
confid_14	2.4108073385252218
confid_15	11.967749844858547
confid_16	39.678211658322176
confid_17	11022.489837676323
confid_18	18336.67426277864
confid_19	127458.8714935095
