confid_0	4561.889276173854
confid_1	11981.819626317916
confid_2	32517.80282952184
confid_3	1322580242.0567517
confid_4	28827.616263842134
confid_5	4654328.835333466
confid_6	12034.198953374354
confid_7	76310.82253071526
confid_8	1420330.889134183
confid_9	93.63893409839739
confid_10	26992.12174230764
confid_11	159352.95082756286
confid_12	3096.791635373549
confid_13	795336.5609926704
confid_14	1357.4568148901908
confid_15	79354.71251805456
confid_16	32817.30786534329
confid_17	30102.464644315856
confid_18	36385.85225349631
confid_19	6752.161046402465
